mpo,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""20197600""","""Wichita Area MPO""","""Hutchinson, KS,Wichita, KS,Winfield, KS""",316.59,411485.15,158724.75,543674.85,47,57,43,23,29,21,24,28,22,7.82,14.63,1.84,2,2,18727,18434,18958,1,2,1,13855,12866,14089,11007,10060,11207,2817,2774,2852,30,32,30,38,39,38,1.5,5.0,1.04,0.29,13599,74,18742,81,26,26,2919,1104,1160,826,67,33
"""20198200""","""Lawrence-Douglas County Metropolitan Planning Office""","""Kansas City, MO-KS,Lawrence, KS,Topeka, KS""",41.99,81238.88,30516.58,284306.43,49,61,47,26,33,25,23,28,22,7.84,10.45,1.82,2,2,18592,18285,19217,2,2,2,13681,13275,14032,10876,10517,11133,2797,2751,2891,8,8,8,29,30,29,1.1,5.2,0.86,0.11,8997,59,9452,81,55,11,3479,1308,1558,940,59,41
"""20201300""","""Flint Hills Metropolitan Planning Organization""","""Manhattan, KS,Topeka, KS""",48.03,58909.00,21336.83,95692.13,47,57,41,23,29,20,24,28,21,6.77,11.61,1.72,2,2,17615,16951,18174,1,1,1,12943,12016,13266,10283,9454,10521,2650,2551,2734,11,11,11,13,14,13,3.3,4.1,1.89,0.22,6242,46,7801,82,22,35,2689,1056,1007,890,47,53
"""21197300""","""Louisville Area MPO""","""Bardstown, KY,Elizabethtown-Fort Knox, KY,Louisville/Jefferson County, KY-IN,Madison, IN,Scottsburg, IN""",642.99,888401.38,351130.79,775621.96,48,59,46,25,31,23,23,28,22,7.66,14.90,1.85,2,2,18548,18333,18836,2,2,2,13889,13443,14130,11058,10643,11257,2790,2758,2833,40,42,40,49,51,49,2.4,5.2,1.39,0.45,17189,70,25173,81,35,34,2964,1223,1326,772,71,29
"""21197401""","""Lexington Area MPO""","""Lexington-Fayette, KY""",224.97,353856.07,141747.80,268980.32,48,57,45,25,31,23,23,26,22,7.04,18.78,1.78,2,2,17210,16950,17656,2,2,2,13236,12289,13559,10636,9726,10892,2589,2551,2656,12,12,12,39,41,39,2.1,5.0,1.24,0.53,18245,62,28260,81,34,28,3906,1224,1356,914,60,40
"""21197402""","""Owensboro-Daviess County MPO""","""Evansville, IN-KY,Owensboro, KY""",62.98,92372.45,37075.68,291020.12,51,62,43,24,30,20,27,32,24,8.63,9.92,1.86,2,2,20515,20238,21207,1,1,1,14210,13191,14810,11103,10124,11599,3086,3045,3190,21,22,21,26,27,26,1.0,3.7,0.57,0.13,7936,75,9658,83,89,13,3965,1038,1144,675,71,29
"""21200201""","""Radcliff-Elizabethtown MPO""","""Bardstown, KY,Elizabethtown-Fort Knox, KY,Louisville/Jefferson County, KY-IN""",57.01,82540.48,32349.33,261912.03,48,58,42,23,28,20,25,30,23,8.04,6.13,1.81,2,2,19822,19220,20369,1,1,1,13799,12798,14168,10807,9895,11094,2982,2892,3064,11,11,11,13,13,13,3.6,3.4,0.41,0.12,5542,59,5961,83,86,17,3724,1024,1054,808,58,42
"""21200202""","""Bowling Green-Warren County MPO""","""Bowling Green, KY,Glasgow, KY""",61.00,105808.20,39759.48,209057.66,54,65,44,26,32,20,28,33,23,8.43,8.48,1.85,2,2,20088,19637,20696,1,1,1,14096,13075,14644,11065,10111,11522,3022,2955,3113,9,9,9,26,27,26,1.4,3.3,0.57,0.19,7545,66,12064,83,64,19,3362,1070,1153,759,62,38
"""22196200""","""Regional Planning Commission""","""Hammond, LA,Houma-Thibodaux, LA,New Orleans-Metairie, LA""",781.13,865050.18,326622.27,500192.21,54,65,46,30,37,25,24,28,21,6.79,21.08,1.71,2,2,16921,16528,17248,3,3,3,12635,11659,13003,10240,9315,10565,2338,2284,2383,57,59,56,53,55,52,2.8,5.0,2.70,0.65,19449,63,27360,81,15,68,2558,1314,1446,878,66,34
"""22196800""","""Northwest Louisiana COG""","""Minden, LA,Natchitoches, LA,Shreveport-Bossier City, LA""",234.01,263544.73,105655.23,1161443.73,54,65,40,26,32,18,28,33,22,7.50,9.01,1.71,2,2,18791,18495,19593,1,1,1,12348,11735,13857,9730,9149,11130,2597,2562,2707,21,23,20,27,29,24,1.9,3.7,0.49,0.09,8169,67,11426,83,47,16,3492,938,966,723,63,37
"""22197201""","""Baton Rouge MPO""","""Baton Rouge, LA,New Orleans-Metairie, LA""",266.57,366937.97,132652.02,359287.69,46,57,44,23,28,21,24,29,22,7.69,10.85,1.87,2,2,19540,19216,19473,2,2,2,13900,13446,13950,11188,10779,11247,2699,2655,2690,13,13,13,26,28,26,2.6,5.0,2.15,0.37,11524,67,19847,81,48,31,2968,1116,1137,795,68,32
"""22197202""","""Lafayette Area MPO""","""Lafayette, LA,Opelousas, LA""",109.70,158131.50,59021.77,191493.68,51,61,42,25,31,20,26,30,22,7.66,10.46,1.81,2,2,19078,18696,19301,1,1,1,13459,12447,13827,10798,9836,11136,2636,2584,2666,26,27,25,33,34,32,2.1,4.5,1.14,0.31,9439,67,14303,82,34,30,3699,1071,1196,779,66,34
"""22197300""","""Ouachata Council of Governments""","""Monroe, LA""",78.81,100040.67,36785.47,139154.18,59,72,40,28,35,18,31,37,22,7.43,6.64,1.70,2,2,19214,18803,19789,1,1,1,12349,11808,13844,9676,9189,11094,2655,2598,2734,19,20,17,23,25,21,2.6,3.8,1.47,0.26,6122,69,10350,83,43,40,2845,942,995,727,62,38
"""22197500""","""Alexandria-Pineville MPO""","""Alexandria, LA""",57.15,73216.88,27035.01,115324.94,53,65,41,26,33,20,27,32,22,7.17,7.23,1.75,2,2,18300,17618,19020,1,1,1,12457,11977,13582,9916,9530,10943,2529,2435,2628,12,12,11,14,15,14,2.2,4.3,1.19,0.23,5706,69,9617,82,37,30,3598,1021,1067,831,62,38
"""22198200""","""Houma-Thibodaux MPO""","""Baton Rouge, LA,Houma-Thibodaux, LA,New Orleans-Metairie, LA""",91.01,119930.48,44580.16,714132.69,52,62,43,23,29,19,28,33,24,9.11,6.82,1.96,2,2,22576,22034,22750,1,1,1,14860,13781,15177,11729,10724,12022,3119,3045,3143,12,12,12,15,15,15,1.0,2.1,0.80,0.06,4163,70,5095,85,110,6,5215,1009,1106,562,75,25
"""22198400""","""Lake Charles MPO""","""Jennings, LA,Lake Charles, LA""",77.88,105736.81,42760.48,189799.79,50,60,42,24,30,19,27,31,22,7.77,9.62,1.82,2,2,19656,19270,20119,1,1,1,13608,12593,14081,10875,9912,11285,2715,2663,2779,17,18,17,22,22,21,2.2,3.5,0.80,0.23,7844,67,12122,83,58,20,3921,1008,1047,750,68,32
"""23196400""","""Androscoggin Transportation Resource Center""","""Augusta-Waterville, ME,Lewiston-Auburn, ME,Portland-South Portland, ME""",38.02,56059.14,24556.27,88553.39,50,60,44,25,31,21,25,29,22,7.53,8.59,1.75,2,2,18173,17922,19186,1,1,1,13316,12383,13988,10465,9569,10977,2831,2792,2988,21,22,22,26,27,27,2.0,4.5,0.77,0.28,7383,58,10783,82,53,24,2879,1114,1258,788,65,35
"""23197500""","""Portland Area Comprehensive Transportation System (ME)""","""Lewiston-Auburn, ME,Portland-South Portland, ME""",131.82,184577.03,76724.13,191918.45,47,58,52,27,34,31,19,23,22,7.38,14.51,1.78,2,2,17707,17597,18295,3,3,3,13493,13145,13628,10663,10329,10703,2750,2733,2841,80,83,84,60,62,63,1.9,6.3,1.10,0.40,10424,58,21107,79,44,39,2456,1599,1814,1004,68,32
"""23198201""","""Bangor Area Comprehensive Transportation System""","""Bangor, ME""",48.63,60590.53,24413.27,51490.60,51,62,42,27,33,22,24,28,21,6.94,10.56,1.62,2,2,17178,17167,17908,1,1,1,12413,11504,13096,9712,8802,10281,2676,2675,2789,26,27,26,78,82,78,3.2,6.0,2.02,0.47,5839,50,11302,80,41,40,2111,1133,1349,793,59,41
"""23198202""","""Kittery Area Comprehensive Transportation System""","""Boston-Cambridge-Newton, MA-NH,Portland-South Portland, ME""",17.78,28894.73,11747.76,80934.92,52,64,58,30,37,33,22,27,25,9.50,3.64,2.04,2,2,22799,22637,23539,1,1,1,15783,15429,15981,12228,11900,12311,3551,3526,3666,3,3,3,4,4,5,1.4,3.3,0.35,0.15,4924,73,6169,83,100,19,2994,1729,1889,890,81,19
"""24198200""","""Cumberland Area MPO""","""Cumberland, MD-WV,Hagerstown-Martinsburg, MD-WV,Somerset, PA""",45.02,62310.17,23762.88,259768.34,53,63,41,24,29,18,29,34,23,8.24,5.76,1.77,2,2,20039,19995,20890,1,1,1,13803,12793,14743,10582,9578,11386,3220,3214,3357,0,0,0,1,1,1,1.5,3.2,0.86,0.09,4907,72,5668,83,41,26,2535,930,1011,645,75,25
"""24198600""","""Hagerstown-Eastern Panhandle MPO""","""Chambersburg-Waynesboro, PA,Cumberland, MD-WV,Hagerstown-Martinsburg, MD-WV,Washington-Arlington-Alexandria, DC-VA-MD-WV,Winchester, VA-WV""",123.00,182374.81,69738.84,342191.94,43,53,48,22,28,25,21,25,23,8.25,8.53,1.93,2,2,20232,19908,20133,1,1,1,14864,14467,14470,11726,11379,11346,3103,3053,3090,35,35,34,15,15,15,2.0,3.8,1.07,0.20,8208,63,10229,82,51,29,2366,1326,1453,941,71,29
"""24199200""","""Baltimore Regional Transportation Board""","""Baltimore-Columbia-Towson, MD,Gettysburg, PA,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Washington-Arlington-Alexandria, DC-VA-MD-WV,York-Hanover, PA""",1702.64,2393851.98,895479.22,1289060.37,43,52,54,26,32,33,17,20,21,6.66,21.09,1.75,2,2,16259,16110,16120,6,6,6,13909,13066,13025,10995,10169,10124,2614,2589,2590,300,309,311,182,188,189,3.1,7.0,1.98,0.69,28182,46,39461,78,23,69,2040,1745,1848,1066,70,30
"""24200400""","""Salisbury-Wicomico MPO""","""Salisbury, MD-DE""",52.49,81203.05,30569.05,79865.08,47,57,45,24,30,23,23,28,22,7.57,7.84,1.80,2,2,18359,18115,18810,1,1,1,13729,13331,13993,10768,10408,10959,2951,2911,3023,11,11,11,10,10,10,2.9,4.9,1.37,0.38,7043,69,10656,81,22,63,1735,1199,1247,919,61,39
"""24201500""","""Calvert - St. MaryÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¢ÃƒÆ’""","""California-Lexington Park, MD,Washington-Arlington-Alexandria, DC-VA-MD-WV""",9.66,19465.72,7257.43,9294.03,36,45,54,19,24,29,17,21,25,9.26,11.80,2.12,2,2,22552,22411,22013,1,1,1,16944,16607,15504,13316,13001,11963,3626,3603,3538,2,2,2,3,3,3,2.7,3.5,1.91,0.78,6475,80,5812,83,27,88,1969,1543,1642,1015,76,24
"""25197201""","""Old Colony MPO""","""Barnstable Town, MA,Boston-Cambridge-Newton, MA-NH,Providence-Warwick, RI-MA""",216.77,309790.45,110078.60,197637.55,45,56,62,28,34,39,18,22,23,8.18,11.14,1.98,2,2,19443,19285,19347,3,3,3,15639,15327,14706,12402,12113,11481,3031,3006,3015,207,207,210,104,104,105,2.9,6.3,1.20,0.56,13887,67,17497,79,31,58,1659,2019,2220,903,78,22
"""25197202""","""Berkshire MPO""","""Albany-Schenectady-Troy, NY,Bennington, VT,Hudson, NY,Pittsfield, MA,Springfield, MA,Torrington, CT""",127.99,112988.32,49083.74,560644.02,51,63,49,27,34,26,23,28,23,7.59,7.72,1.81,2,2,18612,18440,19868,1,1,1,13749,13355,14438,10822,10455,11314,2905,2878,3101,22,22,23,11,11,12,1.2,4.2,0.42,0.09,6359,65,7729,82,61,16,2621,1357,1488,716,75,25
"""25197300""","""Boston Region MPO""","""Boston-Cambridge-Newton, MA-NH,Providence-Warwick, RI-MA,Worcester, MA-CT""",1913.43,2523754.10,951692.72,621876.11,45,55,63,29,37,42,15,19,21,5.64,32.27,1.59,2,2,13774,13690,13744,13,14,14,13748,13472,12906,9996,9709,9120,2151,2137,2145,1601,1626,1641,880,894,902,4.2,8.2,5.52,1.53,45399,43,89228,72,12,108,1451,2207,2503,1285,61,39
"""25197601""","""Pioneer Valley MPO""","""Hartford-East Hartford-Middletown, CT,Pittsfield, MA,Springfield, MA,Worcester, MA-CT""",406.07,572698.59,218579.27,500465.30,50,61,47,28,35,26,22,26,21,6.79,12.88,1.72,2,2,16695,16499,17076,3,3,3,12925,12514,13190,10275,9892,10481,2605,2575,2665,44,47,45,63,66,64,2.5,6.5,1.47,0.44,15651,57,21064,79,30,41,2268,1384,1549,789,65,35
"""25197602""","""Central Massachusetts MPO""","""Boston-Cambridge-Newton, MA-NH,Providence-Warwick, RI-MA,Springfield, MA,Worcester, MA-CT""",333.19,476158.05,180071.61,479878.16,47,57,53,27,34,31,20,23,22,7.38,12.31,1.83,2,2,18033,17842,18053,2,3,3,14451,13561,13745,11506,10643,10795,2815,2784,2817,129,133,133,66,69,69,2.6,5.8,1.30,0.38,15540,55,21824,80,33,35,2091,1646,1840,897,66,34
"""25197603""","""Merrimack Valley MPO""","""Boston-Cambridge-Newton, MA-NH,Manchester-Nashua, NH""",223.86,341727.89,123299.51,163124.45,42,52,59,26,33,37,16,20,22,7.14,20.10,1.86,2,2,17428,17279,17308,4,4,4,14680,14373,13704,11668,11379,10700,2721,2698,2701,291,296,303,191,195,199,3.3,6.3,1.78,0.76,18985,51,23797,79,22,65,1733,1963,2221,1001,66,34
"""25197604""","""Northern Middlesex MPO""","""Boston-Cambridge-Newton, MA-NH,Manchester-Nashua, NH""",190.98,294537.90,105562.13,120013.47,42,52,59,25,32,37,17,21,23,7.63,17.85,1.95,2,2,18152,18013,18050,3,3,3,15290,14965,14263,12230,11922,11209,2834,2812,2817,225,231,237,140,143,147,3.6,5.7,2.70,0.88,20567,59,27374,80,19,77,1526,1914,2116,956,71,29
"""25198700""","""Montachusett MPO""","""Boston-Cambridge-Newton, MA-NH,Keene, NH,Manchester-Nashua, NH,Springfield, MA,Worcester, MA-CT""",117.04,183024.34,68943.41,262500.69,45,55,53,25,31,30,20,24,23,8.15,8.89,1.94,2,2,19810,19560,19759,2,2,2,15347,14517,14554,12162,11370,11376,3093,3053,3084,92,94,94,49,49,50,2.1,4.5,1.07,0.26,9258,63,10564,82,46,28,2184,1585,1820,797,70,30
"""25199000""","""Cape Cod MPO""","""Barnstable Town, MA,Boston-Cambridge-Newton, MA-NH""",194.29,213000.07,94090.44,250984.59,50,62,59,30,38,36,20,24,23,8.07,5.63,1.90,2,2,19491,19335,20375,1,1,1,14993,14072,14699,11931,11036,11499,3043,3017,3180,19,19,20,7,7,7,2.6,4.2,1.29,0.37,5365,82,5701,82,19,91,1485,1875,2047,923,86,14
"""25199800""","""Southeastern Massachusetts MPO""","""Barnstable Town, MA,Boston-Cambridge-Newton, MA-NH,Providence-Warwick, RI-MA""",397.75,567517.29,221758.71,455942.95,46,57,52,26,33,30,20,24,22,7.54,17.97,1.83,2,2,18247,18146,18467,2,2,2,13914,13561,13788,11015,10676,10853,2848,2832,2882,51,53,53,28,29,29,2.6,5.4,1.38,0.49,15128,57,16048,80,32,47,1965,1553,1768,773,67,33
"""26196300""","""Genesee County Metropolitan Planning Commission""","""Detroit-Warren-Dearborn, MI,Flint, MI,Lansing-East Lansing, MI,Saginaw, MI""",332.96,360310.65,148416.98,381740.40,53,63,42,25,31,19,28,32,23,7.81,9.16,1.79,2,2,19052,18686,19943,1,1,1,13613,12575,14430,10719,9733,11402,2866,2812,3000,28,30,28,24,25,24,1.8,3.9,0.97,0.39,10763,75,9883,82,58,28,2808,1002,1070,604,74,26
"""26196500""","""Saginaw Metropolitan Area Transportation Study""","""Alma, MI,Bay City, MI,Flint, MI,Lansing-East Lansing, MI,Midland, MI,Saginaw, MI""",144.02,149706.01,61873.65,452987.08,53,64,42,24,30,19,29,33,24,8.03,8.23,1.82,2,2,19759,19383,20857,1,1,1,13891,12839,14818,10905,9908,11667,2972,2917,3138,13,14,13,25,26,25,1.0,3.3,0.46,0.14,8727,78,10033,83,75,13,3480,971,1026,645,76,24
"""26196800""","""Region 2 Planning Commission""","""Adrian, MI,Ann Arbor, MI,Battle Creek, MI,Detroit-Warren-Dearborn, MI,Hillsdale, MI,Jackson, MI,Lansing-East Lansing, MI""",90.01,107453.03,40453.61,317310.89,50,60,44,23,29,20,27,31,24,8.41,7.61,1.90,2,2,20297,19874,21106,1,1,1,14425,13397,15001,11350,10384,11803,3053,2991,3175,22,23,23,28,28,28,1.1,3.6,0.51,0.13,7485,78,10767,83,72,13,2908,1034,1068,664,77,23
"""26197301""","""Tri-County Regional Planning Commission (MI)""","""Alma, MI,Battle Creek, MI,Detroit-Warren-Dearborn, MI,Grand Rapids-Kentwood, MI,Jackson, MI,Lansing-East Lansing, MI""",348.03,440875.51,171205.37,1069497.18,48,58,45,24,30,22,24,28,23,7.90,10.14,1.83,2,2,19045,18769,19559,2,2,2,13855,12874,14212,10976,10035,11256,2865,2824,2942,14,14,14,44,47,44,1.1,5.1,0.58,0.16,10860,69,17816,81,63,13,3287,1161,1226,773,69,31
"""26197302""","""West Michigan Shoreline Regional Development Commission""","""Grand Rapids-Kentwood, MI,Muskegon, MI""",154.92,197484.63,77230.56,376305.01,51,61,44,23,29,20,28,32,24,8.93,8.33,1.92,2,2,21618,21366,21865,1,1,1,14775,13891,15152,11506,10659,11846,3252,3215,3289,17,17,17,22,22,21,1.3,3.2,0.55,0.21,7282,75,7945,83,54,22,2861,1053,1112,655,78,22
"""26197401""","""Southeast Michigan COG""","""Adrian, MI,Ann Arbor, MI,Detroit-Warren-Dearborn, MI,Flint, MI,Jackson, MI,Lansing-East Lansing, MI,Monroe, MI,Toledo, OH""",3106.98,3799458.67,1509779.85,2521433.85,48,59,48,26,33,26,22,27,22,7.33,16.60,1.82,2,2,17762,17549,18018,2,2,2,13633,13153,13764,10938,10489,11029,2672,2640,2710,23,24,24,40,42,41,2.1,5.8,1.55,0.60,23110,70,28342,80,29,41,2575,1346,1401,835,73,27
"""26197402""","""Southwest Michigan Planning Commission""","""Elkhart-Goshen, IN,Michigan City-La Porte, IN,Niles, MI,South Bend-Mishawaka, IN-MI""",95.01,106618.17,44201.97,172374.50,52,63,43,25,31,20,28,32,23,8.11,6.40,1.86,2,2,19630,19097,20671,1,1,1,14064,13048,14765,11098,10162,11642,2953,2874,3110,13,13,14,16,16,17,1.8,3.2,0.98,0.26,6603,76,7160,83,44,27,2493,1046,1138,627,73,27
"""26197403""","""Battle Creek Area Transportation Study""","""Battle Creek, MI,Kalamazoo-Portage, MI""",71.00,86624.74,34911.00,134649.44,52,62,41,24,30,18,28,32,23,8.10,7.77,1.79,2,2,19453,19241,20183,1,1,1,13647,12631,14414,10693,9707,11350,2926,2895,3036,28,29,28,34,36,35,1.9,4.2,1.20,0.26,7552,72,8802,82,50,25,2779,960,1014,568,73,27
"""26197404""","""Bay City Area Transportation Study""","""Bay City, MI,Saginaw, MI""",70.47,77260.32,33054.84,83687.61,50,60,40,23,29,18,27,31,22,7.72,11.81,1.73,2,2,18712,18626,19554,2,2,2,13143,12098,14086,10321,9289,11139,2815,2803,2942,6,7,6,15,15,14,2.0,4.2,1.18,0.39,8794,75,8499,82,39,36,2612,933,1032,549,75,25
"""26197900""","""Kalamazoo Area Transportation Study""","""Battle Creek, MI,Holland, MI,Kalamazoo-Portage, MI,Sturgis, MI""",138.00,174858.84,68204.94,286349.90,48,58,44,23,29,21,25,29,23,8.14,9.49,1.87,2,2,19524,19276,20005,1,2,2,14132,13139,14513,11172,10215,11480,2937,2901,3009,23,24,24,23,24,23,1.4,4.5,0.82,0.24,10368,69,14862,82,49,20,3002,1091,1175,646,70,30
"""26199000""","""Grand Valley Metropolitan Council""","""Grand Rapids-Kentwood, MI,Holland, MI,Muskegon, MI""",345.76,571374.60,210022.97,482676.21,47,58,47,23,29,24,24,28,24,8.26,14.28,1.98,2,2,19766,19360,19690,2,2,2,14880,14429,14832,11857,11464,11820,2973,2912,2962,50,52,50,94,98,94,1.8,4.1,1.04,0.44,15571,70,27642,82,39,31,2575,1236,1294,712,75,25
"""26199100""","""Macatawa Area Coordinating Council""","""Grand Rapids-Kentwood, MI,Holland, MI""",52.00,77730.04,29861.24,97825.92,48,60,49,24,29,24,25,30,25,9.32,10.03,2.06,2,2,22320,21965,22238,1,1,1,15707,15258,15660,12343,11947,12308,3358,3304,3345,6,6,6,11,12,11,1.9,2.4,0.83,0.31,7776,72,13372,84,42,28,2287,1240,1321,696,81,19
"""26201300""","""Midland Area Transportation Study""","""Alma, MI,Bay City, MI,Midland, MI,Mount Pleasant, MI,Saginaw, MI""",60.99,72820.72,30247.89,315115.69,46,56,45,21,27,21,24,29,24,9.02,6.95,1.94,2,2,21715,21423,22375,1,1,1,14881,14385,15236,11615,11162,11869,3267,3223,3366,0,0,0,1,1,1,0.8,3.9,0.31,0.10,5288,74,6064,82,115,10,3847,1086,1192,686,77,23
"""27197000""","""St. Cloud Area Planning Organization""","""Minneapolis-St. Paul-Bloomington, MN-WI,St. Cloud, MN""",46.02,71829.03,27809.49,142735.48,45,55,45,23,28,23,22,27,22,7.95,10.18,1.85,2,2,19323,19093,19572,2,2,2,14043,13584,14094,11123,10697,11136,2886,2851,2923,34,36,35,41,43,42,1.4,5.2,0.78,0.19,8576,66,14551,81,54,24,3109,1186,1311,803,64,36
"""27197200""","""Rochester-Olmsted COG""","""Austin, MN,Red Wing, MN,Rochester, MN,Winona, MN""",100.78,133279.23,54310.44,323040.52,42,52,49,23,28,27,20,23,22,7.92,13.03,1.87,2,2,19098,18862,19331,1,1,1,14587,13712,13994,11712,10873,11084,2853,2817,2887,22,22,23,27,27,29,1.0,5.9,0.77,0.17,9645,64,21868,80,39,23,3182,1392,1473,841,72,28
"""27197300""","""Metropolitan Council""","""Faribault-Northfield, MN,Hutchinson, MN,Minneapolis-St. Paul-Bloomington, MN-WI,Red Wing, MN""",1744.68,2400724.08,940187.44,1351534.57,41,50,51,24,29,30,17,20,21,6.56,16.37,1.80,2,2,15905,15713,15797,6,6,6,13801,12924,12944,11291,10438,10445,2376,2347,2359,134,139,140,109,113,114,2.4,7.0,1.71,0.70,26079,59,46214,77,22,54,2378,1580,1733,947,69,31
"""27197500""","""Duluth-Superior Metropolitan Interstate Council""","""Duluth, MN-WI""",109.65,106704.71,45526.36,74390.86,44,53,41,22,28,20,22,25,20,6.50,15.03,1.65,2,2,16012,15842,16922,2,2,2,12275,11380,12860,9859,8987,10307,2396,2371,2532,20,21,21,28,29,28,2.9,6.4,2.56,0.61,7717,62,14241,79,20,53,2369,1057,1146,738,62,38
"""27201300""","""Mankato / North Mankato Area Planning Organization""","""Mankato, MN,Minneapolis-St. Paul-Bloomington, MN-WI""",37.91,63465.78,25056.49,82151.50,46,56,44,24,30,23,22,26,21,7.41,12.09,1.76,2,2,17939,17537,18466,1,1,1,13239,12878,13492,10545,10243,10717,2679,2619,2758,16,16,17,19,20,21,2.4,5.9,2.25,0.31,7794,53,12305,80,29,30,2446,1204,1313,961,62,38
"""28197300""","""Gulf Regional Planning Commission""","""Gulfport-Biloxi, MS,Mobile, AL,New Orleans-Metairie, LA""",82.76,79412.48,29745.49,187445.34,53,64,42,26,32,20,27,31,22,7.49,8.36,1.78,2,2,18775,18226,19367,1,1,1,13266,12247,13798,10659,9714,11110,2594,2519,2676,13,14,13,17,17,16,1.8,3.6,0.85,0.16,5605,72,7259,83,51,25,3499,1060,1105,707,67,33
"""28197500""","""Central Mississippi Planning & Development District""","""Jackson, MS""",212.18,292260.58,106712.14,508092.98,52,63,44,26,32,21,27,31,23,8.29,9.15,1.88,2,2,20225,19743,20502,1,1,1,14089,13053,14415,11274,10304,11562,2794,2728,2832,21,21,20,26,27,25,1.7,3.9,1.57,0.21,7880,72,13020,82,52,26,3423,1119,1115,772,69,31
"""28198200""","""Hattiesburg-Petal-Forrest-Lamar MPO""","""Hattiesburg, MS""",34.00,44147.00,16972.00,57855.44,50,62,39,23,29,17,27,32,22,7.05,7.57,1.76,2,2,18515,17926,19047,1,1,1,12563,12065,13667,9980,9562,11013,2559,2477,2631,24,26,23,30,32,28,3.0,3.5,1.30,0.29,6400,62,10093,83,32,50,2203,915,936,767,57,43
"""29197101""","""Ozarks Transportation Organization""","""Springfield, MO""",126.91,203142.92,86621.48,156062.88,48,58,39,23,29,18,26,29,21,6.70,11.65,1.66,2,2,16401,16072,17231,2,2,2,12414,11446,13188,9913,8991,10563,2467,2419,2592,33,36,32,42,45,40,2.7,5.2,2.12,0.56,13288,71,22245,81,18,69,1839,923,958,759,57,43
"""29197102""","""St. Joseph Area Transportation Study Organization""","""St. Joseph, MO-KS""",65.54,80017.46,30538.93,121847.22,49,59,42,23,29,19,26,30,22,7.75,11.04,1.80,2,2,18858,18547,19329,1,1,1,13624,12615,14097,10762,9798,11165,2837,2791,2908,25,26,25,31,32,31,2.0,4.1,0.99,0.25,7728,74,10454,82,22,51,2226,1017,1084,784,68,32
"""29197300""","""East-West Gateway Council of Government""","""St. Louis, MO-IL""",1438.06,2026861.30,818358.37,2158883.89,46,57,47,25,31,25,21,26,22,7.42,15.39,1.82,2,2,18039,17844,18413,3,3,3,13636,13222,13829,10893,10507,11029,2714,2684,2770,30,30,31,36,37,37,1.8,5.6,1.27,0.38,18847,71,25172,80,26,39,2494,1324,1440,816,72,28
"""29197401""","""Mid-America Regional Council""","""Atchison, KS,Kansas City, MO-KS,Lawrence, KS,Ottawa, KS,St. Joseph, MO-KS,Topeka, KS,Warrensburg, MO""",1100.94,1468130.97,579984.92,1872315.22,45,55,48,24,30,25,21,25,22,7.53,14.23,1.86,2,2,18306,18065,18456,2,2,2,13910,13507,13922,11110,10741,11099,2754,2718,2776,46,48,47,70,73,72,1.7,5.6,1.00,0.31,16893,70,25830,80,28,31,2779,1333,1441,882,67,33
"""29197402""","""Columbia Area Transportation Study Organization""","""Columbia, MO""",39.84,60801.48,23620.79,95661.33,46,55,41,23,29,20,23,26,20,6.40,10.57,1.65,2,2,16434,16193,17007,2,2,2,12413,11491,12865,9900,9012,10266,2472,2437,2558,40,43,40,50,53,50,1.7,6.3,0.86,0.25,10454,53,20738,79,35,35,3127,1066,1127,784,52,48
"""29198200""","""Joplin Area Transportation Study Organization""","""Joplin, MO""",43.58,49492.18,20029.75,39822.73,50,60,40,23,28,18,27,32,22,7.36,9.72,1.78,2,2,18420,17975,18930,1,1,1,13446,12449,13966,10658,9726,11101,2771,2705,2848,17,18,17,22,22,21,3.3,4.3,1.82,0.50,7334,76,11368,82,16,75,1270,925,998,685,66,34
"""29200300""","""Capital Area MPO (MO)""","""Jefferson City, MO""",30.91,44629.68,17028.88,73753.80,45,55,42,21,26,19,24,29,23,8.21,6.07,1.86,2,2,20024,19755,20446,1,1,1,14155,13712,14425,11123,10720,11328,3012,2972,3076,20,21,20,25,26,25,2.1,3.9,1.02,0.23,5172,64,11951,82,55,26,2406,1020,1157,729,64,36
