RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31
395126,441,"Statesboro, GA",msa,GA,0.10852644087938206,0.0736779560308972,0.069039737106964,0.09300487871916442,0.1125755857898715,0.11842592592592593,0.11364695340501792,0.09694274920081374,0.07047810273616725,0.051040551040551045,0.06635586635586636,0.0794871794871795,0.12916666666666668,0.17916666666666667,0.1755952380952381,0.15289623312011372,0.10659993682381741,0.11850469872857933,0.11203703703703705,0.11046099290780143,0.11781393408427203,0.1424516152436923,0.19301212771223497,0.1439925198690977,0.14951356886840758,0.10317460317460318,0.1565079365079365,0.14063492063492064,0.1464069264069264,0.16110080395794682,0.15835355121069405,0.15661485275068412,0.13456465336058326,0.13135952515545504,0.1543103448275862,0.18333333333333335,0.20455974842767297,0.22984710474951206,0.2678414550319979,0.3081229764455948,0.377933659339442,0.39589169000933705,0.42479255853284714,0.37155498443344,0.30261810735702793,0.30212158302733577,0.26502302267296146,0.3418964076858814,0.35912698412698413,0.4432539682539683,0.43029100529100534,0.4672738312082574,0.46895098005521757,0.4649762736414867
394445,442,"Casper, WY",msa,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19182206682206682,0.20571095571095568,0.1416083916083916,0.16592128801431127,0.1453898870481277,0.17423604089428155,0.17918124271197736,0.20481468449448745,0.26772318122651356,0.27634387088168605,0.2434640522875817,0.20392953929539295,0.16100024636610002,0.18877802414387782,0.21015712682379348,0.33641975308641975,0.36419753086419754,0.39272030651340994,0.37188697318007663,0.39803076402974985,0.3747549019607843,0.2794266191325015
395085,443,"Seneca, SC",msa,SC,,,,,,0.12839506172839507,0.11506172839506172,0.16135802469135804,0.1842857142857143,0.16125541125541124,0.0945887445887446,0.046969696969696974,0.0375,0.03869047619047619,0.07988897806313537,0.08599167166582898,0.10937164221074797,0.10043120485421782,0.0938203811702234,0.09258326776816155,0.07884372177055103,0.08922027290448342,0.07447279815700868,0.10723633092054145,0.12214861162229584,0.10210441970310391,0.08235389995258417,0.08294448532691108,0.10398287115368272,0.13197514914596073,0.14237430226882017,0.16663263361376568,0.20138491836605044,0.20080355374473022,0.19849127432401706,0.13904105069468894,0.1550907138031756,0.19193195632428042,0.24738386345529204,0.3086451247165533,0.3308574879227053,0.38026224982746726,0.3449681321804084,0.3424049509611007,0.27074962216291476,0.29055552432175813,0.2851631088713156,0.32058417384903076,0.306681708333662,0.3301979457356777,0.34796179108573,0.3602270898263173,0.34303063333856326,0.3008563128137272
395145,444,"Talladega, AL",msa,AL,,,,,,,,,,,,,0.10227272727272728,0.15286796536796535,0.1505952380952381,0.20870927318295737,0.1706140350877193,0.15857699805068226,0.1212962962962963,0.10383597883597884,0.10101794340924775,0.10697032436162872,0.10391782130912564,0.08266178266178266,0.05170940170940171,0.10029239766081871,0.1714035087719298,0.19362573099415206,0.21131826741996237,0.12592144202313693,0.15113511723681217,0.11648351648351647,0.16688034188034187,0.14852941176470588,0.17075163398692808,0.14328249818445896,0.17328843995510665,0.21773288439955105,0.2868686868686869,0.35185185185185186,0.36455026455026457,0.4052910052910053,0.3548280423280423,0.3041892502258356,0.2797275792525367,0.298145453648672,0.31044480741144037,0.23861018208844295,0.2504819058010547,0.2761229314420804,0.4094562647754137,0.44273504273504277,0.4744810744810745,0.37246087246087245
394986,445,"Plattsburgh, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1785146491028844,0.18051665110488638,0.2126022126022126,0.2558922558922559,0.24848484848484845,0.2983164983164983
395205,446,"Warsaw, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12837837837837837,0.20774345774345773,0.19648219648219648,0.22286572286572284,0.28143167798340213,0.26888341543513955,0.3049817257269982,0.2315668202764977,0.26819685690653433,0.2551973383701838,0.3143371233164204,0.36720288500571147,0.46070970985581994,0.4712001373407399,0.4632061705232437,0.39888332269524124,0.4249101414049868,0.4154634477477668,0.4325971779641164,0.37659068445762295,0.334442631398145,0.3283493340252552,0.39878584196176314,0.5037993920972644,0.5264550264550265,0.5359314538419017,0.4725731517195546
395077,448,"Searcy, AR",msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20443566095740007,0.2351481916699308,0.26040071692245603,0.2680862680862681,0.26825951825951827,0.30649905649905645,0.27787952787952785,0.22275132275132278,0.1611749680715198,0.25279290179471664,0.27945956846138337,0.3553216374269006,0.32363636363636367,0.3333333333333333,0.24320987654320989
394541,449,"DuBois, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15124933545986177,0.12795184442043525,0.15635618861425313,0.18305171530977984,0.2380952380952381,0.2958152958152958,0.3178033260000473,0.3098668180635394,0.26890161043166505,0.2677201010534344,0.28359311692645023,0.23001287001287,0.22335403726708072,0.27097308488612837,0.32763975155279507,0.34383753501400566,0.3914565826330532,0.40534547152194217,0.3574658545588778
753881,450,"Glenwood Springs, CO",msa,CO,0.0794501336297002,0.08033336980705402,0.10404300621691927,0.10680821486448085,0.1517508848071508,0.13349558937794234,0.11933436933436932,0.06554649054649055,0.06415131709249355,0.058790693310817155,0.05846601798614182,0.04688805346700083,0.06526169026169026,0.08683107070203844,0.11118793988649384,0.11871890835496231,0.09909436525549108,0.08819781353135314,0.08158369111247409,0.09062786476060813,0.09194587242344338,0.07338638373121131,0.08279159600527604,0.07859528146413393,0.09803972590857839,0.0849455924927623,0.0877303321196072,0.10826905265832772,0.1229441050692292,0.1392416796066657,0.14302728339226947,0.15167984676181398,0.14716814716814716,0.134129912082668,0.14325823232209933,0.14694803845092985,0.1842958289935055,0.21001599360255896,,,,0.41937311700157553,0.32495608864079306,0.3067936954783999,0.2619046355835686,0.25578381795195954,0.23734947451761612,0.2420815295815296,0.2720068330362448,0.33356983144134844,0.3629501733216904,0.4034198495642804,0.3174907410787809,0.26132468491272476
394994,451,"Port Angeles, WA",msa,WA,0.18555555555555556,0.223015873015873,0.2791461412151067,0.27616995073891626,0.2607039352729008,0.21965303215303214,0.1869149369149369,0.18185550082101806,0.18447858395257577,0.18447858395257577,0.1635293811346299,0.16138248847926268,0.1508004778972521,0.20964964964964963,0.23134899605487838,0.2603185596779074,0.23984686847450884,0.21648085540261341,0.20537621552686114,0.1834107327141383,0.18933442749325477,0.2035381577658516,0.20525814400596168,0.18266778256017854,0.18300653594771243,0.1831831831831832,0.2203043953043953,0.24143966100487838,0.28047870004391745,0.3047211242863417,0.32696192696192694,0.3346913955609608,0.3403567447045708,0.3360633636670037,0.31663798863522136,0.37187676269081643,0.41524836508508595,0.5253569699305328,0.583644765923247,0.6408369408369409,0.621371610845295,0.5658160552897394,0.5333918128654971,0.4965900383141763,0.4965900383141763,0.4224874742116122,0.4656593406593406,0.4456593406593407,0.5179586260733803,0.48153005464480875,0.4820495351642893,0.43168413915401865,0.355017472487352,0.30372173626010895
394674,452,"Heber, UT",msa,UT,0.06708698830409356,0.06036864205086359,0.06684316168327796,0.10014782529184064,0.12671514673385165,0.11418926681666737,0.08824810895523112,0.07284357821089456,0.06185029436501261,0.0603671649619722,0.05390251849732574,0.05880141364012331,0.056675882257277606,0.04827327208475593,0.07039494126524863,0.07345099373990577,0.09223262346575893,0.07978092745888903,0.0876480603260219,0.07086012401894606,0.07266756232273473,0.052568613652357495,0.053590325018896455,0.0520459234744949,0.0823823823823824,0.07947232947232948,0.052445302445302454,0.04482657260435038,0.051150977366255145,0.08378501000028778,0.09069548441600328,0.1180298669100081,0.14861422508057315,0.17148821059233188,0.1919312620917264,0.17671287128712873,0.18483993399339935,0.24184920634920637,0.31063752751708956,0.35154661842618046,0.33849638114913905,0.2957821340553299,0.25790334617654204,0.2200097825097825,0.21978800384489006,0.22318706063798657,0.2511149885659145,0.2915484074424472,0.35274725274725277,0.3932701285642462,0.3703822637408975,0.31077377187434113,0.19802867383512546,0.15376887151080698
