blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""470090109003""","""Knoxville, TN""",1.00,2263.00,906.00,1112.18,56,68,50,29,36,25,28,32,25,8.69,7.08,2.01,2,2,21020,20498,21730,1,1,1,15208,14160,15703,12032,11062,12420,3162,3085,3269,13,13,14,17,17,18,2.5,3.6,2.77,0.81,8351,100,8810,83,25,76,1092,1302,1359,1090,81,19
"""470090111023""","""Knoxville, TN""",1.00,3109.00,1080.00,1012.39,55,67,49,27,33,23,29,34,26,9.69,10.34,2.07,2,2,21815,21277,22544,1,1,1,15704,14643,16201,12410,11429,12797,3282,3202,3391,13,12,13,16,15,17,2.4,3.0,1.09,1.07,7569,97,7071,84,20,78,1320,1215,1208,1298,92,8
"""470090112003""","""Knoxville, TN""",1.00,2935.00,1355.00,2028.82,49,59,43,25,31,22,24,28,22,7.23,4.83,1.75,2,2,17746,17155,18479,1,1,1,13126,12146,13591,10443,9551,10798,2670,2581,2780,13,13,13,16,16,16,5.4,3.2,1.35,0.67,8435,59,10985,83,13,87,1020,1144,1232,1016,63,37
"""470090103023""","""Knoxville, TN""",1.00,1420.00,555.00,2231.84,52,63,46,25,32,22,27,31,24,,,1.92,2,2,20300,19602,21064,0,0,0,14575,13614,14966,11512,10655,11788,3054,2950,3169,9,9,10,12,12,12,5.1,3.0,0.92,0.25,6191,60,13655,83,13,75,1043,1158,1360,889,60,40
"""470090106002""","""Knoxville, TN""",1.00,1559.00,652.00,409.56,48,58,43,23,29,20,25,29,22,7.50,11.95,1.82,2,2,18350,17786,19048,1,1,1,13646,12668,14101,10871,9977,11221,2760,2677,2866,14,14,15,17,18,18,4.9,3.8,25.57,1.59,9022,71,13355,82,10,175,862,1056,1189,765,72,28
"""470090108002""","""Knoxville, TN""",1.00,1096.00,431.00,278.19,43,52,38,20,25,17,23,27,21,5.96,9.24,1.69,2,2,16253,15665,16927,1,1,1,12549,11618,12982,10091,9247,10422,2445,2357,2546,13,14,13,16,17,17,5.8,4.7,2.86,1.55,9267,80,16206,81,4,278,536,910,884,932,57,43
"""470090111021""","""Knoxville, TN""",1.00,1679.00,555.00,478.43,56,68,50,30,37,26,27,31,24,9.05,10.49,1.95,2,2,20254,19719,20977,1,1,1,14728,13686,15226,11667,10704,12056,3047,2967,3156,14,14,15,18,18,19,3.1,3.3,1.50,1.16,9134,87,9827,83,24,114,1349,1345,1414,1133,78,22
"""470090112001""","""Knoxville, TN""",1.00,2197.00,929.00,1454.51,44,53,39,22,27,19,22,26,20,6.00,3.83,1.61,2,2,16336,15720,17082,1,1,1,12105,11158,12555,9637,8780,9974,2457,2366,2570,11,12,12,14,15,15,7.1,2.4,3.44,0.64,7578,30,16477,84,11,98,806,988,1258,681,57,43
"""470090102004""","""Knoxville, TN""",1.00,2457.00,973.00,1455.23,60,73,53,34,42,29,26,31,24,8.37,5.60,1.91,2,2,19842,19256,20593,1,1,1,14413,13387,14891,11417,10478,11782,2985,2898,3098,12,12,12,14,14,15,4.1,2.6,1.09,0.67,6891,64,13169,84,19,47,1125,1530,1787,623,78,22
"""470090114011""","""Knoxville, TN""",1.00,880.00,414.00,8265.31,60,72,53,33,41,29,27,31,24,7.35,0.37,1.95,2,2,19797,19315,20710,0,0,0,14628,13436,15282,11642,10521,12158,2978,2907,3115,8,8,8,10,10,11,1.5,1.5,0.25,0.05,2446,81,2457,86,79,25,1921,1507,1773,781,86,14
"""470090116021""","""Knoxville, TN""",1.00,1277.00,538.00,2373.49,55,67,49,27,34,24,28,33,25,9.05,2.05,1.99,2,2,22299,21722,23110,0,0,1,15274,14207,15777,11910,10928,12291,3355,3269,3476,10,10,10,12,12,13,2.6,2.3,0.40,0.23,5220,71,5868,85,66,38,2194,1251,1432,723,75,25
"""470090110012""","""Knoxville, TN""",1.00,1686.00,635.00,734.35,53,64,47,27,34,24,26,30,23,8.43,7.29,1.85,2,2,19553,18998,20266,1,1,1,14011,13021,14465,11057,10150,11403,2941,2859,3049,13,13,13,16,16,16,4.1,3.8,1.94,0.86,7320,69,9601,82,19,90,1227,1249,1361,1027,70,30
"""470090110021""","""Knoxville, TN""",1.00,1654.00,601.00,2027.05,60,72,53,30,37,26,30,35,27,10.87,3.22,2.15,2,2,24142,23620,24927,0,0,0,16532,15438,17041,12890,11875,13282,3632,3554,3750,9,9,10,12,11,13,1.3,2.5,0.57,0.30,4569,97,4129,84,58,38,2120,1348,1400,850,91,9
"""470090110022""","""Knoxville, TN""",1.00,1341.00,505.00,4223.02,60,72,53,30,38,26,30,34,27,10.42,1.25,2.09,2,2,24331,23900,25156,1,0,1,16159,15023,16727,12488,11417,12932,3660,3596,3784,11,10,11,13,13,14,1.1,2.4,0.25,0.12,3985,79,3758,84,156,21,3337,1379,1527,,91,9
"""470090114023""","""Knoxville, TN""",1.00,1193.00,522.00,14101.78,59,71,52,30,37,26,29,34,27,9.65,0.36,2.11,2,2,23202,22724,24112,0,0,0,16100,14873,16758,12600,11445,13122,3490,3419,3627,9,9,9,11,11,12,0.7,1.4,0.18,0.04,3045,92,3327,86,122,17,2673,1351,1436,870,93,7
"""470090116051""","""Knoxville, TN""",1.00,1615.00,693.00,3800.26,59,71,52,30,37,26,29,34,26,9.34,1.70,2.07,2,2,22602,22097,23418,0,0,1,15809,14672,16379,12399,11337,12845,3400,3325,3523,10,10,11,13,12,13,1.5,2.1,0.36,0.18,4381,87,3864,85,55,31,2950,1353,1403,800,93,7
"""470090107003""","""Knoxville, TN""",1.00,1394.00,475.00,352.89,53,64,47,26,33,23,27,31,24,9.10,12.25,1.95,2,2,19926,19446,20590,1,1,1,14705,13694,15176,11692,10753,12063,2997,2926,3097,15,15,16,18,18,19,3.2,4.3,1.63,1.35,8352,90,12956,82,15,147,963,1206,1313,646,86,14
"""470090114024""","""Knoxville, TN""",1.00,857.00,369.00,4324.22,52,62,46,24,30,21,28,32,25,8.61,0.73,2.00,2,2,21577,21091,22421,0,0,0,15206,14072,15778,11952,10890,12397,3246,3174,3373,8,8,8,10,10,11,2.1,1.6,0.47,0.09,2284,59,2378,85,52,42,1463,1092,1132,,98,2
"""470099802001""","""Knoxville, TN""",1.00,12.00,8.00,93786.03,26,30,24,0,0,0,26,30,24,,,1.81,2,2,21976,21672,23180,0,0,0,14155,12962,14865,10841,9691,11369,3306,3261,3487,9,9,9,11,12,11,2.2,1.7,0.03,0.00,1723,21,1982,85,1144,1,7934,0,,,79,21
"""470090101002""","""Knoxville, TN""",1.00,1322.00,531.00,1207.67,44,52,39,19,24,17,24,28,22,6.66,2.93,1.80,2,2,16978,16469,17646,1,1,1,13332,12339,13817,10764,9846,11148,2554,2478,2655,14,14,14,17,18,18,3.8,4.4,2.54,0.44,8621,98,16819,82,8,117,795,878,838,961,71,29
"""470090106001""","""Knoxville, TN""",1.00,2155.00,470.00,548.29,40,48,36,21,27,18,19,22,17,4.21,3.61,1.43,1,1,12386,11938,13022,1,1,1,10425,9528,10884,8548,7717,8912,1863,1796,1959,13,15,13,17,18,17,6.7,4.4,12.06,0.86,8628,49,16096,82,8,179,684,968,1448,552,47,53
"""470090108001""","""Knoxville, TN""",1.00,1928.00,802.00,360.57,41,49,36,17,21,15,24,28,22,6.54,14.55,1.77,2,2,17851,17266,18558,1,1,1,13301,12324,13764,10603,9712,10959,2685,2598,2792,13,13,13,16,17,17,4.9,3.8,2.77,2.22,8721,79,10348,82,8,162,804,760,774,736,66,34
"""470090111022""","""Knoxville, TN""",1.00,2505.00,1101.00,1110.41,58,70,51,33,41,28,25,29,23,7.45,7.39,1.82,2,2,18247,17765,18986,1,1,1,13671,12610,14217,10912,9921,11346,2745,2673,2856,15,15,15,18,19,19,3.4,3.0,4.66,0.99,8077,73,7742,83,26,104,1301,1490,1660,896,80,20
"""470090116033""","""Knoxville, TN""",1.00,2381.00,880.00,3632.09,55,67,49,26,33,23,29,34,26,10.21,2.47,2.08,2,2,23036,22463,23850,0,0,0,15938,14842,16455,12463,11452,12857,3465,3380,3588,9,9,10,12,11,12,2.1,1.9,0.91,0.24,4644,77,4384,85,47,33,1742,1191,1212,1042,88,12
"""470090111011""","""Knoxville, TN""",1.00,931.00,410.00,1013.07,55,66,49,27,34,24,28,32,25,8.68,3.51,2.02,2,2,20802,20368,21511,1,1,1,15219,14131,15758,12075,11051,12507,3129,3065,3236,15,15,16,18,18,19,2.3,3.2,1.00,0.40,7389,84,7946,83,33,54,1331,1242,1292,,96,4
"""470010212022""","""Knoxville, TN""",1.00,1269.00,601.00,158.52,35,41,31,15,19,13,19,22,17,5.44,20.63,1.38,1,1,14890,14195,15653,0,0,0,10477,9630,10846,8229,7485,8483,2240,2136,2355,8,9,8,10,11,10,8.8,2.5,24.52,3.79,5781,2,7906,84,14,174,986,703,,716,17,83
"""470010212021""","""Knoxville, TN""",1.00,955.00,426.00,1418.10,35,41,31,11,14,10,24,27,22,6.56,1.97,1.75,2,2,17022,16426,17842,0,0,0,13012,11953,13563,10443,9472,10870,2561,2472,2684,9,9,9,11,11,11,3.9,1.8,2.48,0.30,5436,73,8314,85,26,53,1693,511,1008,,60,40
"""470010204003""","""Knoxville, TN""",1.00,1580.00,714.00,615.93,43,52,38,19,23,16,25,28,22,6.93,8.03,1.80,2,2,17578,17084,18263,1,1,1,13411,12409,13901,10753,9824,11139,2644,2571,2747,14,14,14,17,18,18,4.5,3.7,2.87,1.16,7756,70,15290,83,12,187,895,846,919,628,80,20
"""470010209012""","""Knoxville, TN""",1.00,1652.00,642.00,11303.17,59,71,52,27,34,24,31,37,28,11.31,0.64,2.21,2,2,26178,25615,27026,0,0,0,17174,16075,17671,13229,12214,13598,3938,3855,4066,7,7,8,9,8,9,1.1,1.6,0.17,0.06,2898,83,2436,85,99,17,3003,1235,1295,845,92,8
"""470010212011""","""Knoxville, TN""",1.00,1424.00,429.00,900.09,50,61,45,23,28,20,28,32,25,8.72,4.15,2.04,2,2,20277,19813,21031,1,1,1,15280,14157,15853,12217,11164,12677,3050,2981,3164,12,12,13,15,15,16,2.0,2.8,0.93,0.48,6032,100,7067,84,38,55,1582,1026,1140,,90,10
"""470010213012""","""Knoxville, TN""",1.00,2562.00,966.00,3354.56,52,62,46,24,30,21,28,32,25,8.96,2.58,1.99,2,2,20985,20390,21803,0,0,0,15052,13949,15597,11885,10871,12307,3157,3068,3280,10,10,10,12,12,13,2.5,2.0,0.93,0.29,5531,85,6431,85,39,31,1758,1091,1186,822,77,23
"""470010209013""","""Knoxville, TN""",1.00,2792.00,1071.00,13636.32,48,57,42,19,24,16,29,34,26,9.80,0.77,2.05,2,2,23882,23359,24714,0,0,0,15858,14774,16366,12257,11250,12639,3593,3515,3718,9,9,10,11,11,12,2.2,1.9,0.25,0.08,3748,59,3575,85,117,14,2571,860,876,785,84,16
"""470010208001""","""Knoxville, TN""",1.00,1577.00,639.00,4711.90,49,59,43,21,27,19,28,32,25,8.57,1.16,1.99,2,2,21398,20765,22252,0,0,0,15107,14020,15630,11881,10888,12275,3219,3125,3347,7,7,8,9,9,9,2.7,1.7,0.59,0.14,3410,77,3018,85,32,35,1547,971,1109,556,78,22
"""470010203003""","""Knoxville, TN""",1.00,1424.00,578.00,338.64,47,56,41,21,26,18,26,30,23,8.13,13.87,1.88,2,2,19352,18775,20074,1,1,1,14153,13154,14614,11230,10316,11582,2911,2825,3020,12,12,13,15,15,16,4.0,3.6,2.47,1.71,7577,80,13547,83,17,138,1118,938,1017,823,68,32
"""470010204001""","""Knoxville, TN""",1.00,848.00,432.00,1670.86,47,56,41,21,26,18,26,30,23,7.48,1.93,1.85,2,2,19449,18967,20179,1,1,1,13982,12948,14487,11043,10081,11438,2926,2854,3036,13,13,13,16,16,17,3.4,3.4,1.05,0.26,6391,64,10163,83,43,32,1954,954,1071,705,74,26
"""470010203001""","""Knoxville, TN""",1.00,1258.00,506.00,365.99,47,56,42,20,25,17,27,31,24,8.28,11.44,1.96,2,2,19743,19248,20465,1,1,1,14687,13622,15215,11705,10713,12123,2970,2896,3079,13,13,13,16,16,16,2.6,3.3,1.74,1.38,6724,97,9990,83,22,114,1151,913,906,944,85,15
"""470010208002""","""Knoxville, TN""",1.00,1594.00,547.00,632.87,33,39,29,12,15,10,21,24,19,4.56,3.94,1.54,1,2,14901,14250,15697,0,0,0,11450,10497,11919,9202,8347,9552,2242,2144,2361,6,7,6,8,8,8,6.6,2.0,2.55,0.86,3529,44,3077,85,8,150,748,547,807,406,44,56
"""470010213023""","""Knoxville, TN""",1.00,1808.00,621.00,2912.22,49,59,43,23,29,20,26,30,23,9.01,1.92,1.82,2,2,20743,20154,21537,1,1,1,14031,13018,14509,10898,9973,11256,3120,3033,3240,12,12,12,15,15,15,3.9,2.8,0.33,0.21,7290,56,6537,84,69,25,2548,1058,1180,896,58,42
"""470010206002""","""Knoxville, TN""",1.00,1087.00,358.00,369.35,53,64,47,25,31,22,29,33,26,9.63,9.34,2.06,2,2,21665,21071,22433,0,0,1,15611,14548,16107,12342,11367,12721,3259,3171,3375,10,10,11,13,12,13,2.4,2.7,1.42,0.97,6261,100,7367,84,26,76,1385,1134,1170,1020,79,21
"""470010206001""","""Knoxville, TN""",1.00,1453.00,559.00,570.46,55,66,49,27,34,24,27,32,25,9.03,8.85,1.99,2,2,20323,19745,21111,0,0,1,14955,13859,15503,11888,10877,12317,3057,2971,3176,10,10,11,13,13,13,2.4,2.2,1.26,0.98,5643,98,5861,85,19,76,1209,1252,1345,725,86,14
"""470010212024""","""Knoxville, TN""",1.00,1399.00,674.00,434.57,54,66,48,29,36,25,25,29,23,7.22,11.20,1.83,2,2,18655,18044,19434,0,0,0,13776,12747,14276,10960,10022,11343,2806,2715,2923,9,10,10,12,12,12,4.1,2.5,1.74,1.55,5585,75,6454,84,14,102,1334,1328,1613,762,71,29
"""470010202021""","""Knoxville, TN""",1.00,1169.00,467.00,893.00,66,80,58,36,45,32,30,35,27,10.22,5.34,2.15,2,2,22948,22467,23656,1,1,1,16323,15270,16799,12860,11878,13228,3452,3381,3559,11,11,12,14,14,15,2.1,2.9,1.05,0.52,5846,87,7785,84,32,56,1666,1652,1681,,99,1
"""470010209021""","""Knoxville, TN""",1.00,1325.00,473.00,2910.98,60,73,53,33,42,29,26,31,24,9.21,1.50,1.88,2,2,20944,20308,21761,0,0,0,14425,13412,14878,11267,10348,11596,3151,3056,3274,8,8,8,10,10,11,4.4,2.2,0.89,0.16,3866,45,4460,85,35,46,1550,1525,1857,922,69,31
"""470010211002""","""Knoxville, TN""",1.00,1254.00,472.00,2075.44,56,67,49,26,33,23,29,34,26,10.48,2.38,2.05,2,2,24150,23653,24994,0,0,1,15904,14787,16463,12261,11218,12692,3633,3559,3760,10,10,11,13,12,13,1.2,2.4,0.29,0.23,4748,90,4370,84,173,20,3238,1204,1213,1176,78,22
"""470010201002""","""Knoxville, TN""",1.00,1518.00,599.00,2255.09,48,58,43,22,28,19,26,30,23,8.90,2.36,1.85,2,2,21376,20686,22217,0,0,0,14294,13283,14748,11070,10162,11397,3216,3113,3342,8,9,9,11,11,11,4.5,1.9,2.03,0.27,5164,46,8183,85,68,27,1691,1014,1203,847,53,47
"""470010212012""","""Knoxville, TN""",1.00,1064.00,433.00,811.71,41,48,36,16,20,14,25,29,22,7.06,3.77,1.80,2,2,18435,17935,19217,1,1,1,13562,12499,14106,10778,9789,11204,2773,2699,2891,11,11,11,14,14,14,3.6,2.6,0.78,0.53,5279,61,5552,84,41,46,1640,718,758,631,74,26
"""470010212023""","""Knoxville, TN""",1.00,1674.00,855.00,427.87,31,36,27,12,15,10,19,21,17,3.26,6.51,1.40,1,1,12411,11808,13122,0,0,0,10272,9385,10716,8397,7600,8734,1867,1777,1974,7,8,7,9,10,9,7.4,2.6,9.01,2.00,6309,51,8292,84,4,302,575,540,937,426,29,71
"""470010211001""","""Knoxville, TN""",1.00,1501.00,588.00,3584.93,52,62,46,22,28,19,29,34,26,10.15,1.66,2.09,2,2,23355,22839,24143,0,0,1,16023,14933,16537,12500,11487,12895,3513,3437,3632,10,9,10,12,12,13,1.8,2.5,0.53,0.16,4504,83,4118,84,63,24,2306,1017,1179,,88,12
"""470010202022""","""Knoxville, TN""",1.00,1362.00,655.00,921.89,46,55,40,25,31,22,21,24,19,5.55,3.94,1.51,1,2,14349,13811,15047,1,1,1,11216,10291,11676,9046,8200,9401,2159,2078,2264,11,12,12,14,15,14,6.6,3.6,3.61,0.71,7465,47,14060,83,10,142,869,1142,1308,1047,47,53
"""470010207002""","""Knoxville, TN""",1.00,948.00,296.00,4429.52,50,60,44,19,24,17,31,36,27,10.74,0.72,2.17,2,2,25158,24583,26008,0,0,0,16767,15682,17255,12975,11976,13335,3785,3699,3912,7,7,8,9,8,9,1.6,1.6,0.53,0.07,2950,75,2673,85,89,17,2402,881,948,520,88,12
"""470010213024""","""Knoxville, TN""",1.00,2171.00,875.00,2902.91,48,58,43,22,27,19,27,31,24,,,1.90,2,2,20629,20094,21430,1,1,1,14497,13420,15032,11382,10385,11796,3103,3024,3224,11,12,12,14,14,15,3.0,2.4,1.17,0.30,6096,66,6015,84,60,31,2538,980,1100,693,74,26
"""470010201001""","""Knoxville, TN""",1.00,1678.00,911.00,1154.76,37,44,32,17,21,14,20,23,18,5.07,4.00,1.45,1,1,14898,14276,15637,0,0,0,10905,10021,11318,8654,7863,8956,2241,2148,2352,9,10,9,12,13,12,7.8,3.2,4.49,0.79,6267,22,12721,83,13,123,875,758,940,731,30,70
"""470010208003""","""Knoxville, TN""",1.00,1738.00,702.00,3680.88,54,65,48,26,33,23,28,32,25,8.72,1.66,2.00,2,2,21812,21234,22671,0,0,0,15254,14141,15808,11965,10937,12389,3281,3195,3410,8,8,8,10,10,11,2.1,1.9,0.33,0.19,3616,82,3116,85,55,41,1843,1192,1332,695,79,21
"""470010210004""","""Knoxville, TN""",1.00,1330.00,615.00,1585.62,46,55,41,19,23,16,27,31,24,8.14,3.16,1.95,2,2,20339,19784,21126,1,1,1,14746,13659,15287,11676,10672,12098,3060,2977,3178,11,11,11,13,13,14,2.5,2.5,1.04,0.39,5648,87,5194,84,29,57,1295,856,1057,,81,19
"""470010204002""","""Knoxville, TN""",1.00,1847.00,731.00,345.44,40,48,36,18,22,15,22,26,20,,,1.62,2,2,16617,16064,17337,1,1,1,12205,11259,12658,9694,8829,10038,2500,2417,2608,12,12,12,15,15,15,6.4,3.5,2.26,2.12,6978,41,13220,83,19,159,1206,810,1026,628,53,47
"""470010209022""","""Knoxville, TN""",1.00,2948.00,1137.00,5680.97,49,58,43,21,27,19,27,32,25,8.93,1.79,1.96,2,2,20912,20358,21731,0,0,0,14870,13780,15403,11715,10707,12125,3146,3064,3269,9,9,10,12,12,12,2.7,2.0,0.68,0.20,4295,68,5962,85,45,33,1706,976,965,1022,81,19
"""470010203002""","""Knoxville, TN""",1.00,1169.00,402.00,461.54,53,64,47,25,31,21,29,33,26,9.74,8.48,2.05,2,2,21791,21295,22523,1,1,1,15575,14503,16088,12286,11287,12687,3278,3205,3388,12,12,13,15,14,16,2.1,3.1,1.20,0.87,6210,94,7633,83,36,69,1487,1126,1125,1129,88,12
"""470010210001""","""Knoxville, TN""",1.00,1188.00,454.00,20987.23,48,58,43,22,27,19,27,31,24,8.20,0.18,1.88,2,2,21978,21420,22917,0,0,0,14535,13425,15108,11221,10194,11653,3306,3223,3448,8,8,8,10,10,10,2.3,1.7,0.24,0.02,2913,59,2803,85,167,7,3072,986,1132,765,67,33
"""470010213022""","""Knoxville, TN""",1.00,1317.00,450.00,2706.04,58,70,51,27,34,23,31,36,28,11.07,1.84,2.20,2,2,24374,23904,25139,1,1,1,16813,15700,17341,13135,12092,13547,3667,3597,3782,11,11,12,14,13,15,1.2,2.4,0.55,0.17,5373,94,5218,84,82,32,2189,1224,1299,,95,5
"""470010202011""","""Knoxville, TN""",1.00,2760.00,1172.00,6076.72,67,82,59,40,50,35,28,32,25,9.63,1.86,1.97,2,2,22156,21610,22951,1,1,1,15103,14046,15602,11759,10783,12138,3333,3252,3453,11,11,12,13,13,14,2.9,2.3,1.36,0.19,5800,61,7771,84,89,22,2762,1814,2125,1051,73,27
"""470010202023""","""Knoxville, TN""",1.00,1442.00,609.00,329.40,47,56,42,23,29,20,24,28,22,6.21,11.47,1.78,2,2,16550,16040,17248,1,1,1,13171,12156,13684,10669,9729,11077,2490,2414,2595,12,13,13,15,16,16,3.8,3.6,2.78,1.85,7197,95,16205,83,9,198,862,1042,1082,955,74,26
"""470010207001""","""Knoxville, TN""",1.00,627.00,275.00,52029.37,38,45,34,9,11,8,29,33,26,9.09,0.05,2.05,2,2,23434,22962,24375,0,0,0,15779,14596,16396,12245,11133,12721,3525,3455,3667,8,8,8,10,10,11,1.4,1.3,0.18,0.01,2168,62,2070,86,183,7,3208,418,371,721,90,10
"""470010209011""","""Knoxville, TN""",1.00,1029.00,507.00,1729.68,53,64,47,27,33,23,27,31,24,8.06,2.36,1.93,2,2,20740,20173,21591,0,0,0,14699,13600,15251,11571,10556,11995,3120,3036,3248,8,8,8,10,10,11,2.3,2.2,0.75,0.29,3429,82,3441,85,48,58,1390,1211,1328,921,75,25
"""470010202012""","""Knoxville, TN""",1.00,1320.00,540.00,223.68,58,70,51,35,43,30,23,27,21,7.20,17.38,1.67,2,2,17333,16762,18052,1,1,1,12614,11664,13057,9994,9129,10329,2607,2522,2716,12,12,12,15,15,15,6.5,3.4,4.48,2.41,6915,39,13177,83,14,189,863,1584,2148,878,61,39
"""470010205002""","""Knoxville, TN""",1.00,668.00,349.00,219.63,39,47,35,16,20,14,23,27,21,6.07,9.65,1.70,2,2,16301,15787,17019,1,1,1,12651,11651,13157,10187,9263,10585,2452,2376,2560,12,12,12,14,15,15,4.8,3.3,2.23,1.59,6488,68,9227,83,13,149,921,737,768,682,69,31
"""470010209023""","""Knoxville, TN""",1.00,676.00,256.00,5831.46,70,85,62,40,50,35,30,35,27,10.75,0.47,2.14,2,2,24378,23927,25131,0,0,1,16453,15392,16922,12776,11781,13131,3667,3601,3781,10,10,11,13,12,14,2.5,2.0,0.10,0.04,4008,46,4206,85,97,18,2615,1825,1825,,100,0
"""471450301002""","""Knoxville, TN""",1.00,1715.00,705.00,3566.69,70,84,62,39,49,34,31,36,28,10.81,2.14,2.17,2,2,24951,24399,25836,0,0,0,16762,15591,17343,13000,11911,13448,3753,3672,3887,8,8,9,11,10,11,0.9,1.3,0.93,0.20,3728,91,4478,86,123,13,3131,1778,1837,1356,89,11
"""471450305001""","""Knoxville, TN""",1.00,1375.00,474.00,8336.07,43,52,39,19,24,16,24,28,22,7.21,0.41,1.78,2,2,18015,17538,18835,0,0,0,13379,12309,13933,10661,9662,11092,2710,2639,2833,8,8,8,10,10,10,2.6,2.9,0.48,0.06,2407,71,4896,84,47,21,1706,859,978,632,72,28
"""471450305003""","""Knoxville, TN""",1.00,1279.00,538.00,9413.16,38,45,34,14,18,12,24,28,22,6.14,0.35,1.67,2,2,20307,19600,21289,0,0,0,13050,12030,13552,9989,9075,10343,3055,2950,3203,6,6,6,7,7,7,4.9,1.3,2.66,0.06,2391,31,1948,86,134,10,2646,652,1109,470,38,62
"""471450302024""","""Knoxville, TN""",1.00,952.00,407.00,592.52,39,47,35,15,19,13,24,28,22,7.30,5.01,1.72,2,2,18737,18057,19600,0,0,0,13134,12117,13622,10308,9392,10666,2819,2717,2948,7,7,7,9,9,9,5.4,1.7,1.42,0.69,3527,40,2727,85,27,79,1330,685,960,442,56,44
"""471450302025""","""Knoxville, TN""",1.00,2299.00,771.00,2493.41,51,61,45,23,28,20,28,33,25,9.86,3.05,2.01,2,2,22156,21434,23018,0,0,0,15362,14319,15825,12023,11087,12356,3333,3225,3463,6,6,7,8,8,8,3.0,2.0,0.98,0.31,3343,80,2812,85,25,48,1652,1036,1192,759,69,31
"""471450308004""","""Knoxville, TN""",1.00,1206.00,572.00,3089.56,46,54,41,20,25,18,26,29,23,7.13,1.32,1.86,2,2,18607,18080,19465,0,0,0,13935,12813,14526,11128,10084,11590,2799,2721,2928,8,8,8,10,10,10,2.7,1.5,0.68,0.19,2872,65,2211,86,35,34,2053,917,1048,407,84,16
"""471450301001""","""Knoxville, TN""",1.00,1544.00,533.00,931.49,60,73,53,31,39,27,29,34,26,10.49,6.01,2.11,2,2,22394,21820,23216,0,0,0,15986,14849,16550,12608,11557,13048,3369,3284,3492,9,9,10,11,11,12,1.6,1.7,0.84,0.57,4584,99,4713,85,31,47,1669,1412,1505,,95,5
"""471450307004""","""Knoxville, TN""",1.00,839.00,291.00,5600.07,47,56,42,20,25,18,27,31,24,8.09,0.42,1.94,2,2,20513,20000,21383,0,0,0,14724,13585,15317,11630,10568,12092,3086,3010,3217,8,8,8,10,10,10,2.0,1.9,0.31,0.05,2636,76,2750,85,60,17,2066,917,1170,,84,16
"""471450302012""","""Knoxville, TN""",1.00,1664.00,688.00,5413.61,50,60,44,20,25,18,30,34,27,10.39,1.32,2.10,2,2,24201,23643,25111,0,0,0,16235,15073,16807,12586,11507,13021,3641,3558,3777,8,8,8,10,10,11,2.0,0.8,0.27,0.13,3000,55,2542,87,115,15,3681,918,1010,,92,8
"""471450303003""","""Knoxville, TN""",1.00,1503.00,539.00,12086.89,50,60,44,20,25,17,30,35,27,10.46,0.47,2.11,2,2,24328,23841,25263,0,0,0,16280,15083,16898,12612,11488,13089,3660,3588,3800,8,8,8,10,9,11,1.1,1.1,0.21,0.04,2256,67,1737,86,146,12,4621,913,975,,96,4
"""471450304001""","""Knoxville, TN""",1.00,1786.00,728.00,7841.51,52,63,46,23,28,20,30,34,27,10.33,0.96,2.10,2,2,23903,23348,24829,0,0,0,16191,15014,16790,12588,11493,13047,3596,3513,3735,7,7,8,9,9,10,1.1,1.2,0.30,0.09,2653,83,1964,86,94,17,3124,1030,1067,710,90,10
"""471450307002""","""Knoxville, TN""",1.00,527.00,237.00,3228.15,55,66,49,25,31,21,30,35,27,9.59,0.70,2.16,2,2,23677,23123,24511,0,0,0,16489,15369,17025,12920,11882,13330,3562,3480,3687,7,7,8,9,9,10,1.2,1.9,0.39,0.07,2882,98,2550,85,43,30,2048,1125,1185,,96,4
"""471450308001""","""Knoxville, TN""",1.00,1424.00,798.00,360.04,39,46,35,19,23,16,20,23,18,4.37,9.68,1.51,1,2,13655,13048,14387,0,0,0,11081,10156,11543,9021,8186,9372,2054,1963,2164,6,7,6,8,8,8,6.4,2.5,5.22,2.22,3377,61,2693,84,3,322,457,846,1333,534,53,47
"""471450308002""","""Knoxville, TN""",1.00,1241.00,331.00,1149.05,46,55,41,19,24,17,27,31,24,9.53,2.75,1.96,2,2,20417,19720,21254,0,0,0,14783,13743,15263,11706,10769,12060,3071,2968,3197,6,6,6,7,8,8,2.8,2.5,1.70,0.29,3054,100,2677,84,15,84,1038,865,808,952,66,34
