RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31
394893,356,"Muncie, IN",msa,IN,71033.0,74567.0,87583.0,89800.0,95133.0,85767.0,84133.0,79233.0,79250.0,70583.0,68083.0,57600.0,69000.0,74233.0,91067.0,92500.0,93833.0,92400.0,89900.0,85733.0,86667.0,70000.0,65500.0,56567.0,71567.0,74317.0,82817.0,83483.0,83233.0,75500.0,75167.0,79546.0,84713.0,84380.0,67500.0,71300.0,66967.0,84133.0,81333.0,85667.0,81500.0,87333.0,81667.0,80667.0,77183.0,78150.0,85983.0,80217.0,83750.0,79583.0,85167.0,85817.0,89817.0,91983.0,91500.0,88833.0,84500.0,81167.0,71167.0,67833.0,68833.0,76333.0,85800.0,91283.0,95450.0,85450.0,83783.0,76950.0,81817.0,67667.0,63833.0,61833.0,72900.0,78567.0,82733.0,88250.0,89883.0,86300.0,82892.0,81425.0,78975.0,79950.0,78117.0,81417.0,82600.0,87600.0,96633.0,96300.0,96267.0,89600.0,85600.0,80633.0,77967.0,79800.0,76350.0,77350.0,76517.0,85617.0,88150.0,92317.0,96000.0,100583.0,100733.0,96817.0,91650.0,86667.0,76167.0,72583.0,84133.0,95700.0,99933.0,98783.0,98967.0,101733.0,93333.0,89317.0,89150.0,98983.0,101217.0,95367.0,89167.0,91950.0,96800.0,103167.0,102833.0,108300.0,100175.0,100008.0,90042.0,92917.0,93917.0,100583.0,97523.0,100190.0,100690.0,109333.0,109000.0,108333.0,109983.0,114450.0,114617.0,107300.0,104000.0,110967.0,118267.0,122600.0,120267.0,119967.0,118133.0,116750.0,117083.0,116400.0,116467.0,118133.0,117067.0,112383.0,111383.0,113300.0,128333.0,132667.0,137750.0,134000.0,137333.0,137150.0,131133.0,124800.0,111400.0,116167.0,119750.0,140550.0,147183.0,147917.0,142950.0
395225,357,"Williamsport, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151417.0,141817.0,140117.0,133783.0,133133.0,127385.0,133885.0,139077.0,140358.0,144525.0,139333.0,132167.0,124583.0,125083.0,130683.0,128900.0,137733.0,142283.0,148150.0,141983.0,139800.0,135300.0,136050.0,131639.0,130306.0,125222.0,130000.0,136933.0,146600.0,147783.0,143100.0,138067.0,136717.0,138435.0,139535.0,131230.0,127053.0,129653.0,139558.0,147767.0,149567.0,152800.0,151133.0,145083.0,141400.0,140900.0,141483.0,142500.0,137500.0,140750.0,141693.0,141610.0,148860.0,149400.0,157233.0,154733.0,149583.0,143083.0,138750.0,145250.0,144250.0,147583.0,146083.0,149483.0,144317.0,147817.0,152167.0,156667.0,151500.0,151000.0,151000.0,148333.0,141817.0,140317.0,146317.0,152167.0,161667.0,163317.0,163717.0,152050.0,151067.0,152333.0,156667.0,158500.0,160000.0,162483.0,164317.0,166900.0,171083.0,176750.0,179967.0,175300.0,166300.0,168483.0,174133.0,174717.0,171900.0,170933.0,175442.0,177775.0,179425.0,187167.0,188800.0
395173,358,"Twin Falls, ID",msa,ID,138333.0,139783.0,142150.0,138983.0,143917.0,140583.0,138917.0,134667.0,130333.0,128000.0,130833.0,136950.0,135450.0,135583.0,131133.0,135967.0,137633.0,138300.0,131800.0,126667.0,125750.0,126917.0,124683.0,126600.0,126767.0,128833.0,124333.0,120167.0,121833.0,123000.0,129333.0,124667.0,123667.0,123000.0,124667.0,121667.0,114817.0,109119.0,108285.0,110135.0,112500.0,114917.0,115583.0,105583.0,106333.0,107483.0,113817.0,112150.0,108667.0,110333.0,115167.0,117800.0,126333.0,129667.0,129183.0,127317.0,123483.0,125362.0,123029.0,122179.0,123317.0,124317.0,130800.0,131617.0,134950.0,128817.0,135315.0,137482.0,141982.0,134667.0,129167.0,130233.0,132700.0,137167.0,140767.0,139800.0,139317.0,136283.0,139617.0,135913.0,135113.0,131597.0,134650.0,133650.0,135750.0,136000.0,140417.0,145167.0,149917.0,147000.0,145667.0,146000.0,146999.0,145116.0,139116.0,144617.0,150483.0,156150.0,157800.0,159150.0,161067.0,157417.0,154233.0,155067.0,150383.0,149717.0,143533.0,148383.0,151750.0,160183.0,164750.0,168733.0,172050.0,171483.0,169950.0,171600.0,173233.0,178433.0,177133.0,185333.0,183500.0,185150.0,184818.0,186735.0,189718.0,185217.0,193967.0,199333.0,203317.0,192650.0,192467.0,189817.0,192817.0,195500.0,205833.0,218917.0,216917.0,215900.0,213133.0,214300.0,215317.0,213483.0,212483.0,215100.0,216950.0,222617.0,225083.0,234837.0,238170.0,245903.0,246150.0,252983.0,258317.0,263067.0,264400.0,266583.0,273500.0,288333.0,292667.0,299667.0,306667.0,315333.0,323150.0,321150.0,329150.0,319333.0,328000.0,322333.0,342333.0,344000.0,356667.0,354167.0,352833.0
395095,359,"Show Low, AZ",msa,AZ,,,,,,,,,,,,,,,,,,,,,,,141667.0,147000.0,143667.0,146000.0,143833.0,149983.0,156650.0,156483.0,165333.0,144667.0,135000.0,120667.0,129333.0,129333.0,130333.0,133333.0,147298.0,148965.0,144298.0,130333.0,137733.0,142400.0,144317.0,132417.0,110083.0,109833.0,112817.0,130150.0,126633.0,134900.0,129800.0,143317.0,141650.0,146983.0,137233.0,125817.0,118750.0,119333.0,129167.0,140650.0,143567.0,141733.0,138750.0,138333.0,141500.0,146958.0,155792.0,152625.0,141817.0,141900.0,144233.0,156250.0,153333.0,155667.0,151667.0,155667.0,151833.0,154167.0,152500.0,153333.0,155000.0,150083.0,151750.0,147417.0,152000.0,153333.0,157500.0,159500.0,169000.0,170800.0,175767.0,176183.0,170017.0,163133.0,159550.0,168917.0,170167.0,175317.0,177150.0,182817.0,179983.0,182650.0,184650.0,191667.0,184500.0,184833.0,172500.0,170667.0,163333.0,168333.0,171300.0,181267.0,189933.0,195800.0,200000.0,198000.0,192917.0,193017.0,196517.0,208433.0,210833.0,207667.0,198000.0,194333.0,199417.0,205933.0,211250.0,214500.0,219950.0,222967.0,220550.0,222250.0,223222.0,232305.0,233222.0,232250.0,225583.0,231333.0,230000.0,223450.0,218450.0,220117.0,238333.0,236167.0,239167.0,240167.0,268250.0,275250.0,291583.0,284167.0,295833.0,285167.0,285000.0,283333.0,295000.0,309617.0,319617.0,329542.0,328926.0,336926.0,330333.0,349667.0,348167.0,366500.0,339150.0,341983.0,328576.0,352592.0,363259.0,385833.0,396667.0
394804,360,"Longview, WA",msa,WA,174333.0,172667.0,176333.0,176833.0,185473.0,177890.0,170723.0,166583.0,167167.0,166333.0,165467.0,173875.0,178475.0,177842.0,171767.0,171167.0,165167.0,159000.0,155500.0,153667.0,152833.0,148133.0,152633.0,168450.0,175817.0,171046.0,159062.0,156729.0,159667.0,164733.0,159467.0,158050.0,160383.0,163133.0,156283.0,144050.0,139900.0,146500.0,145833.0,147833.0,142817.0,154483.0,153983.0,151583.0,142583.0,135003.0,137403.0,128903.0,130317.0,133417.0,139917.0,144250.0,143500.0,138167.0,143500.0,137167.0,137500.0,130481.0,133647.0,137147.0,144133.0,150467.0,157917.0,162950.0,161617.0,162333.0,158667.0,155333.0,151333.0,155000.0,155633.0,157300.0,153950.0,164650.0,168400.0,170083.0,163750.0,165370.0,165156.0,166692.0,160109.0,159526.0,163008.0,172221.0,181352.0,178667.0,178967.0,178283.0,182117.0,183817.0,180833.0,181000.0,177667.0,176667.0,176083.0,177083.0,179333.0,185250.0,195883.0,199267.0,202767.0,205900.0,210600.0,207100.0,197333.0,195000.0,200167.0,203167.0,201483.0,199150.0,204483.0,215333.0,219167.0,220667.0,221500.0,228167.0,228667.0,227000.0,228000.0,231104.0,227771.0,224854.0,231417.0,243067.0,248317.0,251650.0,249967.0,251633.0,251300.0,243167.0,250500.0,247500.0,260667.0,258300.0,263300.0,262800.0,268917.0,276917.0,283250.0,278833.0,273817.0,275317.0,276983.0,284500.0,288833.0,290167.0,285483.0,290483.0,303150.0,311333.0,311667.0,317667.0,316333.0,315000.0,305000.0,314667.0,330667.0,342333.0,354667.0,356167.0,361667.0,361000.0,357833.0,359333.0,356083.0,355250.0,357583.0,355500.0,361333.0,365333.0,369333.0,364667.0,354667.0
395039,361,"Roseburg, OR",msa,OR,177483.0,174400.0,175417.0,170667.0,174333.0,177583.0,187000.0,182500.0,172083.0,161750.0,163417.0,167250.0,166500.0,156667.0,156300.0,159633.0,167967.0,158333.0,150000.0,141667.0,147500.0,160333.0,163667.0,166167.0,159067.0,154567.0,154567.0,154167.0,155083.0,149417.0,150083.0,162000.0,165167.0,168167.0,167833.0,167000.0,162592.0,150092.0,141725.0,139800.0,133392.0,142392.0,139709.0,149950.0,152484.0,155833.0,143500.0,135967.0,132633.0,140800.0,141667.0,144833.0,144667.0,148167.0,142779.0,137779.0,137779.0,142500.0,139167.0,138167.0,139833.0,154333.0,157200.0,166367.0,163117.0,166233.0,150233.0,150650.0,145667.0,149967.0,140800.0,140967.0,149667.0,158833.0,160667.0,169583.0,177817.0,182233.0,170983.0,157417.0,156000.0,146817.0,156983.0,151983.0,165833.0,156833.0,168333.0,167333.0,173000.0,172167.0,173833.0,179833.0,172500.0,164500.0,159833.0,160733.0,160400.0,165900.0,170000.0,187333.0,197333.0,202000.0,196333.0,196000.0,196750.0,193067.0,185733.0,183983.0,186333.0,192500.0,201333.0,205583.0,207417.0,206250.0,205000.0,201317.0,198317.0,197983.0,195000.0,188167.0,193500.0,201500.0,218750.0,224997.0,223330.0,210913.0,204667.0,209333.0,218000.0,229667.0,225667.0,215633.0,206300.0,210633.0,229000.0,241167.0,246167.0,247500.0,241167.0,239833.0,239167.0,240250.0,239567.0,233567.0,230117.0,225433.0,232400.0,238267.0,252344.0,254044.0,260677.0,260783.0,264950.0,280817.0,270333.0,274500.0,260350.0,272711.0,273795.0,285445.0,297750.0,303333.0,304167.0,307500.0,310833.0,300063.0,301697.0,305030.0,322416.0,334450.0,344450.0,347500.0,337150.0
394857,362,"Michigan City, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105483.0,108833.0,113023.0,134007.0,138973.0,134550.0,122983.0,119372.0,108105.0,109688.0,106833.0,111333.0,106000.0,98833.0,101375.0,112208.0,126875.0,126000.0,118500.0,114250.0,113417.0,114750.0,117983.0,122317.0,109650.0,103483.0,106983.0,123317.0,127983.0,127483.0,129900.0,132750.0,126917.0,126292.0,125625.0,128775.0,122983.0,114317.0,116333.0,119917.0,141567.0,144900.0,148650.0,132333.0,125500.0,120500.0,123150.0,114467.0,109800.0,108184.0,117850.0,125517.0,128817.0,133233.0,136900.0,135983.0,140983.0,133317.0,129233.0,125233.0,130200.0,136700.0,138133.0,142567.0,146000.0,143333.0,144767.0,146500.0,151500.0,143300.0,129633.0,124633.0,131667.0,149667.0,154633.0,159283.0,157450.0,159483.0,149833.0,148992.0,148642.0,148309.0,139650.0,136333.0,137250.0,138150.0,143483.0,153550.0,167067.0,171400.0,177900.0,174150.0,173483.0,167000.0,161633.0,161967.0,159967.0,159817.0,161800.0,169467.0,171483.0,175167.0,168817.0,174817.0,169817.0,170167.0,164814.0,168148.0,190298.0,197817.0,195300.0,185817.0,195817.0,209500.0
394734,363,"Kankakee, IL",msa,IL,121000.0,124000.0,126500.0,127667.0,131000.0,127083.0,124333.0,118650.0,124867.0,125433.0,124450.0,118733.0,119528.0,124528.0,130778.0,137417.0,132083.0,127333.0,120250.0,122917.0,121667.0,123667.0,119083.0,116417.0,114806.0,119556.0,126222.0,126500.0,120333.0,113667.0,111250.0,110250.0,107917.0,106417.0,107750.0,112417.0,107000.0,113000.0,122250.0,139583.0,136917.0,128333.0,124000.0,115667.0,115333.0,102667.0,114000.0,123500.0,150583.0,172083.0,187417.0,190667.0,176983.0,162817.0,143317.0,126500.0,109833.0,99833.0,104333.0,101917.0,107750.0,110750.0,125083.0,128083.0,130500.0,124083.0,125417.0,123167.0,129167.0,124167.0,115833.0,101500.0,108567.0,118567.0,136733.0,131167.0,129500.0,123417.0,126417.0,129417.0,127242.0,122076.0,109076.0,108667.0,116083.0,125417.0,130750.0,131333.0,134917.0,134417.0,129417.0,123167.0,117917.0,109583.0,108583.0,112167.0,120333.0,129500.0,133000.0,140833.0,142667.0,139083.0,136750.0,132917.0,129250.0,123083.0,124417.0,115000.0,120833.0,120000.0,137333.0,136833.0,139167.0,136667.0,134333.0,134667.0,132917.0,130167.0,132500.0,139417.0,145000.0,141667.0,143167.0,149833.0,151667.0,151833.0,150500.0,149667.0,144000.0,139167.0,131333.0,126333.0,129667.0,139500.0,155833.0,160333.0,166167.0,161333.0,153000.0,151833.0,148917.0,146167.0,136667.0,134750.0,141500.0,148333.0,152667.0,160333.0,163667.0,169500.0,165333.0,165000.0,163833.0,168000.0,175208.0,173208.0,174542.0,166000.0,173000.0,175000.0,181000.0,181000.0,179750.0,183750.0,181750.0,183000.0,174833.0,175500.0,178500.0,193667.0,200833.0,201167.0,195000.0
394788,364,"Lewiston, ME",msa,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109939.0,114773.0,121333.0,134333.0,141667.0,140000.0,129500.0,121917.0,123083.0,126250.0,123167.0,118333.0,117250.0,126583.0,129667.0,128750.0,131083.0,133083.0,141583.0,143817.0,145567.0,137067.0,128833.0,120333.0,121833.0,122667.0,136000.0,137167.0,135000.0,133333.0,132917.0,143083.0,141417.0,141167.0,126667.0,119500.0,114750.0,121850.0,130683.0,134100.0,135333.0,128650.0,130758.0,137492.0,137092.0,138317.0,131583.0,133167.0,127938.0,126104.0,128271.0,134500.0,139433.0,140583.0,139583.0,141900.0,138417.0,132195.0,128078.0,132112.0,136667.0,139808.0,141442.0,145775.0,146500.0,148167.0,148917.0,152083.0,149667.0,146667.0,144500.0,141250.0,149967.0,153467.0,163133.0,160667.0,165000.0,160333.0,156667.0,152000.0,152667.0,151333.0,144217.0,146550.0,152717.0,159750.0,166083.0,169083.0,174000.0,171500.0,168633.0,166133.0,162800.0,162250.0,162250.0,162750.0,164167.0,159167.0,160500.0,167000.0,177333.0,183000.0,183000.0,181333.0,179847.0,173347.0,173097.0,169733.0,176900.0,181817.0,190167.0,190817.0,199817.0,208983.0,213833.0,213917.0,209583.0,209417.0,202000.0,198333.0,206000.0,217667.0,229333.0,233333.0,240000.0,243100.0,246600.0,243267.0,245500.0,247000.0,246667.0,243000.0,246667.0,251667.0,261667.0,269667.0,280000.0,283333.0
395023,365,"Richmond, KY",msa,KY,138148.0,132581.0,134248.0,134817.0,129567.0,132733.0,127333.0,133792.0,129292.0,126542.0,124000.0,118333.0,119917.0,121233.0,134067.0,137150.0,137500.0,130000.0,129333.0,128167.0,132500.0,120150.0,114317.0,106900.0,115250.0,121250.0,127667.0,134220.0,130720.0,129220.0,122900.0,127233.0,124700.0,123300.0,123633.0,122250.0,118083.0,116817.0,123233.0,132983.0,133750.0,131050.0,130633.0,129559.0,130592.0,129425.0,129500.0,126467.0,125967.0,124467.0,131500.0,134833.0,137333.0,133833.0,138167.0,141917.0,137667.0,126000.0,114667.0,119917.0,127417.0,136100.0,135600.0,135583.0,136233.0,130900.0,126217.0,119467.0,122633.0,120333.0,125300.0,125467.0,131558.0,132592.0,134675.0,134717.0,138383.0,135133.0,135417.0,126717.0,122717.0,116800.0,117167.0,124800.0,130133.0,136300.0,140833.0,143583.0,142717.0,140717.0,139950.0,139350.0,138350.0,140033.0,129333.0,126667.0,128333.0,142333.0,144400.0,146033.0,145700.0,148800.0,144417.0,142917.0,140250.0,135000.0,136333.0,139167.0,147133.0,148133.0,146467.0,144767.0,146600.0,149933.0,149000.0,145667.0,142333.0,141833.0,149083.0,148450.0,153450.0,154033.0,159333.0,160833.0,158333.0,157833.0,157317.0,158650.0,164483.0,164583.0,158583.0,154567.0,155983.0,162817.0,165167.0,170500.0,174333.0,173833.0,169267.0,165350.0,169183.0,175717.0,179967.0,181267.0,180967.0,185300.0,185833.0,189567.0,191900.0,200900.0,201317.0,200983.0,196067.0,199750.0,198417.0,202500.0,201167.0,209500.0,211333.0,218500.0,223317.0,224817.0,214950.0,211800.0,211794.0,223910.0,229894.0,229900.0,235983.0,231667.0,235833.0,236167.0,245833.0
395213,366,"Watertown, NY",msa,NY,115400.0,119500.0,122500.0,125667.0,130500.0,132092.0,131925.0,123925.0,120867.0,127200.0,129033.0,132450.0,127367.0,134867.0,134333.0,135583.0,131583.0,135663.0,136329.0,130079.0,129750.0,122083.0,128333.0,129500.0,134833.0,133833.0,131983.0,135317.0,141317.0,142333.0,138833.0,131833.0,129333.0,128750.0,128000.0,122333.0,122583.0,125083.0,139567.0,149900.0,150483.0,147333.0,142050.0,141617.0,137200.0,128483.0,129083.0,127667.0,134167.0,132000.0,132583.0,139750.0,144917.0,147000.0,148667.0,146800.0,144967.0,130528.0,132195.0,130528.0,140300.0,142167.0,148833.0,149567.0,148150.0,143150.0,138417.0,135333.0,134633.0,141383.0,144050.0,133917.0,128333.0,126599.0,142599.0,145515.0,143917.0,137400.0,138617.0,146583.0,148267.0,146800.0,139234.0,133901.0,137734.0,144271.0,159755.0,154921.0,152483.0,142667.0,138333.0,135333.0,142667.0,145417.0,138917.0,118075.0,118059.0,121392.0,142733.0,142500.0,151317.0,151150.0,163325.0,163908.0,157242.0,145317.0,137117.0,138450.0,145700.0,148500.0,147167.0,142250.0,139917.0,142917.0,142000.0,147000.0,137333.0,131667.0,127750.0,127233.0,135733.0,136483.0,151000.0,150833.0,156532.0,154832.0,157332.0,147967.0,145500.0,138227.0,156060.0,152893.0,158833.0,149333.0,161667.0,165500.0,169817.0,162517.0,167933.0,166450.0,166583.0,156967.0,150633.0,144483.0,147683.0,154017.0,165667.0,166733.0,170383.0,169383.0,173483.0,171483.0,171900.0,167733.0,162750.0,161000.0,164700.0,172017.0,175017.0,178117.0,185133.0,192133.0,191667.0,186967.0,185383.0,182933.0,182300.0,173850.0,171967.0,177767.0,197133.0,210100.0,215967.0
394932,367,"Ogdensburg, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98250.0,93740.0,89143.0,90810.0,108070.0,107500.0,111333.0,108187.0,107770.0,105465.0,115412.0,121495.0,119300.0,103167.0,100000.0,104150.0,109317.0,108800.0,114983.0,124983.0,132333.0,135167.0,121833.0,99167.0,103000.0,113000.0,137500.0,141167.0,137833.0,141667.0
395080,368,"Sebring, FL",msa,FL,122967.0,124967.0,126333.0,127000.0,119000.0,117333.0,112500.0,112000.0,109667.0,106417.0,107833.0,105167.0,101583.0,95000.0,96667.0,109833.0,113167.0,113167.0,100000.0,98333.0,97750.0,101083.0,96600.0,97517.0,96650.0,93217.0,92883.0,93717.0,94800.0,87300.0,82283.0,79117.0,82450.0,82500.0,87167.0,83000.0,79667.0,80000.0,81633.0,90800.0,84967.0,84983.0,82483.0,83983.0,84900.0,79900.0,80900.0,80667.0,79000.0,78567.0,77900.0,75900.0,75167.0,75167.0,83833.0,87500.0,88250.0,78083.0,73750.0,70333.0,75500.0,77000.0,77000.0,82000.0,82200.0,84833.0,81500.0,83300.0,85267.0,81933.0,77500.0,72900.0,75733.0,78083.0,83417.0,85550.0,88300.0,87600.0,93133.0,93383.0,95667.0,91333.0,92083.0,87833.0,86667.0,89000.0,97333.0,100667.0,102000.0,99083.0,94250.0,97417.0,99000.0,105167.0,103333.0,104650.0,104900.0,104567.0,106250.0,104667.0,110000.0,113317.0,118150.0,117817.0,117000.0,114817.0,115150.0,110317.0,114000.0,115667.0,126275.0,128225.0,126558.0,123450.0,123500.0,123317.0,123650.0,122983.0,122567.0,123483.0,126483.0,130750.0,132667.0,132000.0,132000.0,131667.0,133333.0,133000.0,134333.0,134333.0,134000.0,132000.0,132167.0,135833.0,138467.0,143300.0,144467.0,149500.0,144167.0,146300.0,144633.0,149033.0,148883.0,147467.0,148383.0,151883.0,154967.0,162317.0,162317.0,168067.0,165733.0,169067.0,166650.0,168317.0,167400.0,167400.0,167400.0,175000.0,182983.0,193867.0,193867.0,194883.0,190333.0,193633.0,199850.0,202017.0,206217.0,211000.0,220833.0,229167.0,230500.0,233833.0,231000.0
395168,369,"Tullahoma, TN",msa,TN,94575.0,101567.0,109333.0,105417.0,103417.0,98000.0,98454.0,93050.0,95383.0,101557.0,111628.0,104961.0,99750.0,93283.0,104950.0,109533.0,110667.0,100633.0,100467.0,100197.0,99897.0,99563.0,100167.0,98817.0,93900.0,99233.0,99583.0,100000.0,106333.0,112667.0,119300.0,109300.0,105933.0,101033.0,102717.0,101083.0,109142.0,102958.0,107958.0,101500.0,104333.0,98900.0,105566.0,103983.0,97417.0,83891.0,85974.0,88307.0,104917.0,107583.0,111083.0,100333.0,91417.0,98333.0,98000.0,105583.0,101333.0,96667.0,93167.0,99000.0,106667.0,106500.0,95833.0,94833.0,98333.0,105000.0,101833.0,98590.0,98590.0,96757.0,102333.0,103000.0,111000.0,108817.0,111983.0,112317.0,115500.0,111667.0,110000.0,108167.0,110483.0,112483.0,114251.0,123268.0,124585.0,124650.0,114983.0,118333.0,117083.0,115417.0,109900.0,111150.0,114983.0,113500.0,115833.0,111500.0,115667.0,118300.0,128100.0,129267.0,130550.0,129583.0,132917.0,130833.0,128500.0,125133.0,120717.0,119717.0,119917.0,124833.0,131483.0,134983.0,139650.0,139750.0,145917.0,143650.0,141233.0,136233.0,138167.0,138833.0,139833.0,141167.0,146133.0,150967.0,155600.0,150867.0,149533.0,147900.0,152367.0,151092.0,146075.0,146358.0,144933.0,151617.0,159267.0,162633.0,163300.0,157833.0,163133.0,163467.0,161300.0,160333.0,157500.0,162500.0,166500.0,171333.0,180083.0,187417.0,194383.0,194633.0,192550.0,192417.0,197683.0,195733.0,191233.0,185217.0,193250.0,201583.0,211000.0,213317.0,217983.0,223650.0,230000.0,238317.0,239983.0,234550.0,234567.0,236650.0,245417.0,253750.0,262713.0,262047.0,257047.0
394733,370,"Kalispell, MT",msa,MT,231583.0,230500.0,228667.0,244500.0,257167.0,255000.0,250500.0,238833.0,222167.0,203500.0,189000.0,189333.0,196667.0,193518.0,196352.0,211352.0,230667.0,229917.0,214067.0,204817.0,220858.0,223375.0,213458.0,195667.0,189000.0,201333.0,202333.0,211750.0,211917.0,225167.0,219083.0,204917.0,192825.0,197825.0,225492.0,231027.0,222177.0,208677.0,200317.0,195167.0,180000.0,182722.0,178056.0,172806.0,168750.0,175083.0,187667.0,185000.0,193000.0,189500.0,196800.0,191467.0,197658.0,195175.0,191098.0,187907.0,198757.0,197500.0,188333.0,195333.0,203500.0,213167.0,207800.0,213633.0,223800.0,227167.0,230500.0,220667.0,214000.0,216250.0,213750.0,215417.0,211833.0,213167.0,210667.0,216150.0,233983.0,243817.0,246250.0,245375.0,239242.0,229658.0,244700.0,247833.0,252317.0,233483.0,236150.0,235650.0,241150.0,244150.0,243417.0,250917.0,253917.0,260500.0,246167.0,244833.0,246500.0,253167.0,252833.0,262000.0,265500.0,270833.0,259500.0,258167.0,244833.0,247833.0,245333.0,267000.0,275083.0,280333.0,267667.0,272917.0,285667.0,286667.0,285000.0,280000.0,281500.0,283333.0,273762.0,278929.0,285096.0,300333.0,313483.0,312817.0,324817.0,319167.0,320167.0,330800.0,336633.0,336967.0,314667.0,320917.0,317167.0,330975.0,329058.0,337475.0,326000.0,333333.0,342667.0,344333.0,343667.0,332633.0,340133.0,336633.0,344567.0,352067.0,347900.0,362000.0,381833.0,417387.0,442720.0,449553.0,432167.0,410933.0,411600.0,443267.0,503545.0,532879.0,555879.0,549167.0,557500.0,558000.0,567917.0,572917.0,604583.0,605833.0,609667.0,613000.0,649000.0,666833.0,699433.0,658933.0,645600.0
