NAME,GEO_ID,Year,Time Frame,Population,Population % Change,Population Change,Population Projected,Population Projected % Change,Population Projected Change,Employment Projected,Employment Projected % Change,Employment Projected Change,Households Projected,Households Projected % Change,Households Projected Change
"Kingston Springs town, Tennessee",1600000US4739660,None,1800-1810,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1810-1820,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1820-1830,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1830-1840,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1840-1850,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1850-1860,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1860-1870,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1870-1880,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1880-1890,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1890-1900,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1900-1910,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1910-1920,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1920-1930,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1930-1940,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1940-1950,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1950-1960,,,0.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1960-1970,,inf,312.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1970-1980,,225.96153846153845,705.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1980-1990,,50.34414945919371,512.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,1990-2000,,81.36036625245258,1244.0,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,2000-2010,,-0.6130544536602958,,,,,,,,,,
"Kingston Springs town, Tennessee",1600000US4739660,None,2010-2020,,2.467343976777939,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1800,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1810,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1820,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1830,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1840,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1850,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1860,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1870,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1880,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1890,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1900,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1910,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1920,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1930,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1940,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1950,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1960,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1970,None,0.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1980,None,5495.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,1990,None,7499.0,,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1800-1810,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1810-1820,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1820-1830,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1830-1840,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1840-1850,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1850-1860,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1860-1870,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1870-1880,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1880-1890,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1890-1900,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1900-1910,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1910-1920,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1920-1930,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1930-1940,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1940-1950,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1950-1960,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1960-1970,,,0.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1970-1980,,inf,5495.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1980-1990,,36.469517743403095,2004.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,1990-2000,,149.19322576343512,11188.0,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,2000-2010,,74.38861240434527,,,,,,,,,,
"La Vergne city, Tennessee",1600000US4741200,None,2010-2020,,18.813673744936786,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1800,None,0.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1810,None,0.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1820,None,0.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1830,None,0.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1840,None,0.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1850,None,0.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1860,None,0.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1870,None,0.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1880,None,0.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1890,None,0.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1900,None,1956.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1910,None,3569.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1920,None,4084.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1930,None,4656.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1940,None,5950.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1950,None,7913.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1960,None,10512.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1970,None,12492.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1980,None,11872.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,1990,None,15208.0,,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1800-1810,,,0.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1810-1820,,,0.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1820-1830,,,0.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1830-1840,,,0.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1840-1850,,,0.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1850-1860,,,0.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1860-1870,,,0.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1870-1880,,,0.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1880-1890,,,0.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1890-1900,,inf,1956.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1900-1910,,82.4642126789366,1613.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1910-1920,,14.429812272345195,515.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1920-1930,,14.005876591576886,572.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1930-1940,,27.79209621993127,1294.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1940-1950,,32.99159663865546,1963.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1950-1960,,32.84468595981296,2599.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1960-1970,,18.835616438356166,1980.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1970-1980,,-4.963176432917067,-620.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1980-1990,,28.099730458221025,3336.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,1990-2000,,33.05497106785902,5027.0,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,2000-2010,,29.429206819866568,,,,,,,,,,
"Lebanon city, Tennessee",1600000US4741520,None,2010-2020,,46.73921344024437,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1800,None,0.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1810,None,10359.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1820,None,22141.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1830,None,27665.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1840,None,28186.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1850,None,29520.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1860,None,32498.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1870,None,36289.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1880,None,39904.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1890,None,38112.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1900,None,42703.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1910,None,40456.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1920,None,35403.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1930,None,34016.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1940,None,40357.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1950,None,40368.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1960,None,41699.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1970,None,43376.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1980,None,51095.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,1990,None,54812.0,,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1800-1810,,inf,10359.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1810-1820,,113.73684718602182,11782.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1820-1830,,24.949189286843414,5524.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1830-1840,,1.8832459786734141,521.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1840-1850,,4.732846093805436,1334.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1850-1860,,10.088075880758808,2978.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1860-1870,,11.665333251277001,3791.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1870-1880,,9.961696381823693,3615.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1880-1890,,-4.490777866880514,-1792.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1890-1900,,12.046074727120066,4591.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1900-1910,,-5.261925391658665,-2247.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1910-1920,,-12.490112715048447,-5053.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1920-1930,,-3.9177470835804877,-1387.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1930-1940,,18.641227657572905,6341.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1940-1950,,0.02725673365215452,11.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1950-1960,,3.2971660721363456,1331.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1960-1970,,4.02167917695868,1677.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1970-1980,,17.795555145702693,7719.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1980-1990,,7.274684411390547,3717.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,1990-2000,,26.793402904473474,14686.0,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,2000-2010,,16.486805375694264,,,,,,,,,,
"Maury County, Tennessee",0500000US47119,None,2010-2020,,24.727012204160285,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1800,None,0.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1810,None,0.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1820,None,0.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1830,None,0.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1840,None,0.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1850,None,0.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1860,None,0.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1870,None,0.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1880,None,0.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1890,None,0.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1900,None,0.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1910,None,661.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1920,None,635.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1930,None,620.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1940,None,617.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1950,None,710.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1960,None,979.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1970,None,0.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1980,None,1352.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,1990,None,1442.0,,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1800-1810,,,0.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1810-1820,,,0.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1820-1830,,,0.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1830-1840,,,0.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1840-1850,,,0.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1850-1860,,,0.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1860-1870,,,0.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1870-1880,,,0.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1880-1890,,,0.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1890-1900,,,0.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1900-1910,,inf,661.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1910-1920,,-3.933434190620272,-26.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1920-1930,,-2.3622047244094486,-15.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1930-1940,,-0.4838709677419355,-3.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1940-1950,,15.072933549432738,93.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1950-1960,,37.88732394366197,269.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1960-1970,,-100.0,-979.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1970-1980,,inf,1352.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1980-1990,,6.65680473372781,90.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,1990-2000,,18.030513176144243,260.0,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,2000-2010,,2.8202115158636896,,,,,,,,,,
"McEwen city, Tennessee",1600000US4744840,None,2010-2020,,-6.114285714285714,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1800,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1810,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1820,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1830,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1840,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1850,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1860,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1870,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1880,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1890,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1900,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1910,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1920,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1930,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1940,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1950,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1960,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1970,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1980,None,0.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,1990,None,2575.0,,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1800-1810,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1810-1820,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1820-1830,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1830-1840,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1840-1850,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1850-1860,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1860-1870,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1870-1880,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1880-1890,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1890-1900,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1900-1910,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1910-1920,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1920-1930,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1930-1940,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1940-1950,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1950-1960,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1960-1970,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1970-1980,,,0.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1980-1990,,inf,2575.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,1990-2000,,106.13592233009709,2733.0,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,2000-2010,,21.32629992464205,,,,,,,,,,
"Millersville city, Tennessee",1600000US4748980,None,2010-2020,,-2.18944099378882,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1800,None,0.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1810,None,0.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1820,None,0.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1830,None,0.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1840,None,0.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1850,None,0.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1860,None,0.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1870,None,0.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1880,None,0.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1890,None,0.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1900,None,0.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1910,None,0.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1920,None,161.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1930,None,203.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1940,None,216.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1950,None,202.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1960,None,184.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1970,None,177.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1980,None,209.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,1990,None,193.0,,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1800-1810,,,0.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1810-1820,,,0.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1820-1830,,,0.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1830-1840,,,0.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1840-1850,,,0.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1850-1860,,,0.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1860-1870,,,0.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1870-1880,,,0.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1880-1890,,,0.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1890-1900,,,0.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1900-1910,,,0.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1910-1920,,inf,161.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1920-1930,,26.08695652173913,42.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1930-1940,,6.403940886699507,13.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1940-1950,,-6.481481481481482,-14.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1950-1960,,-8.910891089108912,-18.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1960-1970,,-3.8043478260869565,-7.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1970-1980,,18.07909604519774,32.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1980-1990,,-7.655502392344498,-16.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,1990-2000,,7.253886010362694,14.0,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,2000-2010,,-8.695652173913043,,,,,,,,,,
"Mitchellville city, Tennessee",1600000US4749460,None,2010-2020,,-13.756613756613756,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1800,None,2899.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1810,None,8021.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1820,None,12219.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1830,None,14349.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1840,None,16927.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1850,None,21045.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1860,None,20895.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1870,None,24747.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1880,None,28481.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1890,None,29697.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1900,None,36017.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1910,None,33672.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1920,None,32265.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1930,None,30882.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1940,None,33346.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1950,None,44186.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1960,None,55645.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1970,None,62721.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1980,None,83342.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,1990,None,100498.0,,,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,None,1800-1810,,176.68161434977577,5122.0,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,None,1810-1820,,52.33761376386984,4198.0,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,None,1820-1830,,17.43186840166953,2130.0,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,None,1830-1840,,17.966408808976237,2578.0,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,None,1840-1850,,24.32799669167602,4118.0,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,None,1850-1860,,-0.7127583749109052,-150.0,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,None,1860-1870,,18.43503230437904,3852.0,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,None,1870-1880,,15.088697619913525,3734.0,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,None,1880-1890,,4.269513008672448,1216.0,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,None,1890-1900,,21.281610937131695,6320.0,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,None,1900-1910,,-6.510814337673876,-2345.0,,,,,,,,,
"Montgomery County, Tennessee",0500000US47125,None,1910-1920,,-4.178545972915182,-1407.0,,,,,,,,,
