NAME,GEO_ID,Population,White Alone,White Alone %,Non-White Population: Race,Black or African American Alone,Black or African American Alone %,Black or African American Alone % Non-White Population,American Indian Alaska Native Alone,American Indian Alaska Native Alone %,American Indian Alaska Native Alone % Non-White Population,Asian Alone,Asian Alone %,Asian Alone % Non-White Population,Native Hawaiian Other Pacific Islander Alone,Native Hawaiian Other Pacific Islander Alone %,Native Hawaiian Other Pacific Islander Alone % Non-White Population,Some Other Race Alone,Some Other Race Alone %,Some Other Race Alone % Non-White Population,Two or More Races,Two or More Races %,Two or More Races % Non-White Population,Hispanic or Latino,Hispanic or Latino %,Not Hispanic or Latino,Not Hispanic or Latino %,Minority,Minority %,White Alone Not Hispanic or Latino,White Alone Not Hispanic or Latino %,Occupancy:Total Households,Occupancy:Occupied Units,Occupancy %:Occupied Units,Occupancy:Vacant Units,Occupancy %:Vacant Units,Group Quarters:Population,Group Quarters %:Population,Group Quarters:Institutionalized,Group Quarters %:Institutionalized,"Group Quarters:Institutionalized, Adults in Correctional Facility",Group Quarters % Institutionalized:Adults in Correctional Facility,Group Quarters %:Institutionalized Adults in Correctional Facility,"Group Quarters:Institutionalized, Juvenile Facility",Group Quarters % Institutionalized:Juvenile Facility,Group Quarters %:Institutionalized in Juvenile Facility,"Group Quarters:Institutionalized, Nursing or Skilled Nursing Facility",Group Quarters % Institutionalized:Nursing or Skilled Nursing Facility,Group Quarters %:Institutionalized in Nursing or Skilled Nursing Facility,"Group Quarters:Institutionalized, Other Facility",Group Quarters % Institutionalized:Other Facility,Group Quarters %:Institutionalized in Other Facility,Group Quarters:Noninstitutionalized,Group Quarters %:Noninstitutionalized,"Group Quarters:Noninstitutionalized, College or University Student Housing",Group Quarters % Noninstitutionalized:College or University Student Housing,Group Quarters %:Noninstitutionalized in College or University Student Housing,"Group Quarters:Noninstitutionalized, Military Quarters",Group Quarters % Noninstitutionalized:Military Quarters,Group Quarters %:Noninstitutionalized in Military Quarters,"Group Quarters:Noninstitutionalized, Other",Group Quarters % Noninstitutionalized:Other,Group Quarters %:Noninstitutionalized in Other
"Franklin city, Tennessee",1600000US4727740,83454.0,63771.0,76.41455172909627,19683.0,4370.0,5.236417667217869,22.201900116852105,216.0,0.2588252210798764,1.0973936899862824,6438.0,7.714429506075203,32.70842859320226,49.0,0.05871498070793491,0.2489457907839252,2971.0,3.5600450547607063,15.094243763653914,5639.0,6.757015841062142,28.649088045521516,6688.0,8.013995734176913,76766.0,91.98600426582308,20847.0,24.980228628945287,62607.0,75.01977137105472,34720.0,32749.0,94.32315668202766,1971.0,5.67684331797235,1084.0,1.2989191650490088,1041.0,96.03321033210332,189.0,18.155619596541786,17.43542435424354,7.0,0.6724303554274735,0.6457564575645757,845.0,81.17195004803074,77.95202952029521,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gallatin city, Tennessee",1600000US4728540,44431.0,31359.0,70.5791001778038,13072.0,6583.0,14.816231910152823,50.35954712362302,212.0,0.47714433616168894,1.6217870257037945,753.0,1.6947626657063761,5.760403916768666,30.0,0.06752042492854088,0.2294981640146879,1985.0,4.4676014494384555,15.18512851897185,3509.0,7.897639035808332,26.84363525091799,4406.0,9.916499741171704,40025.0,90.0835002588283,13894.0,31.270959465238235,30537.0,68.72904053476177,19201.0,17791.0,92.65663246705901,1410.0,7.3433675329409915,795.0,1.7892912606063336,781.0,98.23899371069183,572.0,73.23943661971832,71.9496855345912,25.0,3.201024327784891,3.1446540880503147,184.0,23.5595390524968,23.144654088050316,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Goodlettsville city, Tennessee",1600000US4729920,17789.0,10910.0,61.33003541514419,6879.0,4113.0,23.121029849907245,59.79066724814653,94.0,0.5284164371240655,1.3664776857101322,512.0,2.8781831468885266,7.442942288123273,42.0,0.23610096126819943,0.6105538595726123,712.0,4.002473438641857,10.350341619421426,1406.0,7.903760751025915,20.439017299026023,1650.0,9.275394906964978,16139.0,90.72460509303502,7141.0,40.14278486705267,10648.0,59.85721513294733,7784.0,7348.0,94.39876670092498,436.0,5.601233299075026,152.0,0.8544606217325313,148.0,97.36842105263158,0.0,0.0,0.0,0.0,0.0,0.0,148.0,100.0,97.36842105263158,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Greenbrier town, Tennessee",1600000US4730960,6898.0,6076.0,88.08350246448245,822.0,199.0,2.884894172223833,24.20924574209246,19.0,0.27544215714699916,2.3114355231143553,95.0,1.3772107857349958,11.557177615571776,1.0,0.014496955639315743,0.12165450121654502,110.0,1.5946651203247317,13.381995133819952,398.0,5.769788344447666,48.41849148418492,300.0,4.349086691794723,6598.0,95.65091330820528,902.0,13.0762539866628,5996.0,86.9237460133372,2624.0,2546.0,97.02743902439023,78.0,2.972560975609756,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Hendersonville city, Tennessee",1600000US4733280,61753.0,48657.0,78.79293313685164,13096.0,5367.0,8.691075737211147,40.98197923029932,210.0,0.3400644503101064,1.6035430665852168,1312.0,2.124593137175522,10.01832620647526,54.0,0.08744514436545593,0.4123396456933414,1558.0,2.522954350395932,11.89676237018937,4595.0,7.440934043690185,35.08704948075748,3968.0,6.425598756335725,57785.0,93.57440124366427,13970.0,22.622382718248506,47783.0,77.3776172817515,24963.0,23697.0,94.92849417137363,1266.0,5.071505828626368,472.0,0.7643353359350963,317.0,67.16101694915254,0.0,0.0,0.0,0.0,0.0,0.0,317.0,100.0,67.16101694915254,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kingston Springs town, Tennessee",1600000US4739660,2824.0,2577.0,91.25354107648725,247.0,27.0,0.9560906515580737,10.931174089068826,10.0,0.3541076487252125,4.048582995951417,9.0,0.3186968838526912,3.643724696356275,0.0,0.0,0.0,56.0,1.9830028328611897,22.672064777327936,145.0,5.13456090651558,58.70445344129555,163.0,5.771954674220963,2661.0,94.22804532577904,310.0,10.977337110481585,2514.0,89.02266288951841,1148.0,1085.0,94.51219512195121,63.0,5.487804878048781,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Lafayette city, Tennessee",1600000US4740160,5584.0,4749.0,85.04656160458453,835.0,52.0,0.9312320916905444,6.227544910179641,23.0,0.41189111747851,2.754491017964072,17.0,0.3044412607449857,2.035928143712575,3.0,0.05372492836676218,0.3592814371257485,385.0,6.894699140401146,46.10778443113773,355.0,6.357449856733524,42.51497005988024,665.0,11.909025787965616,4919.0,88.09097421203438,943.0,16.88753581661891,4641.0,83.11246418338108,2516.0,2317.0,92.0906200317965,199.0,7.909379968203497,188.0,3.36676217765043,188.0,100.0,182.0,96.80851063829788,96.80851063829788,0.0,0.0,0.0,6.0,3.1914893617021276,3.1914893617021276,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
"La Vergne city, Tennessee",1600000US4741200,38719.0,17766.0,45.884449495079934,20953.0,9816.0,25.351894418760818,46.84770677229991,335.0,0.8652082956687931,1.598816398606405,1440.0,3.719104315710633,6.872524220875293,40.0,0.10330845321418426,0.19090345057986924,5374.0,13.879490689325655,25.647878585405433,3948.0,10.196544332239986,18.842170572233094,9427.0,24.347219711252873,29292.0,75.65278028874712,22381.0,57.803662284666444,16338.0,42.19633771533356,12890.0,12472.0,96.75717610550815,418.0,3.2428238944918544,61.0,0.157545391151631,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lebanon city, Tennessee",1600000US4741520,38431.0,28960.0,75.35583253102965,9471.0,4377.0,11.389243058988837,46.21476084890719,230.0,0.5984751893003045,2.4284658430999895,576.0,1.4987900392911973,6.081723154893886,13.0,0.033826858525669384,0.13726111287086898,1642.0,4.272592438396086,17.33713441030514,2633.0,6.851239884468267,27.80065462992292,3319.0,8.636257188207438,35112.0,91.36374281179256,10177.0,26.481226093518252,28254.0,73.51877390648175,15734.0,14708.0,93.47908986907333,1026.0,6.520910130926656,1590.0,4.137285004293409,873.0,54.90566037735849,381.0,43.6426116838488,23.962264150943398,11.0,1.2600229095074456,0.6918238993710693,481.0,55.09736540664376,30.251572327044023,0.0,0.0,0.0,717.0,0.0,477.0,66.52719665271967,30.0,0.0,0.0,0.0,0.0,0.0,0.0
"McEwen city, Tennessee",1600000US4744840,1643.0,1532.0,93.24406573341449,111.0,9.0,0.5477784540474742,8.108108108108109,4.0,0.24345709068776628,3.6036036036036037,6.0,0.36518563603164944,5.405405405405405,0.0,0.0,0.0,5.0,0.30432136335970783,4.504504504504505,87.0,5.295191722458917,78.37837837837837,33.0,2.008520998174072,1610.0,97.99147900182594,127.0,7.72976262933658,1516.0,92.27023737066342,807.0,709.0,87.85625774473358,98.0,12.143742255266417,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Millersville city, Tennessee",1600000US4748980,6299.0,4868.0,77.28210827115414,1431.0,544.0,8.636291474837275,38.015373864430465,23.0,0.36513732338466426,1.6072676450034942,55.0,0.8731544689633275,3.843466107617051,9.0,0.14287982219399906,0.628930817610063,337.0,5.350055564375298,23.54996505939902,463.0,7.350373075091285,32.3549965059399,755.0,11.986029528496585,5544.0,88.01397047150341,1687.0,26.782028893475157,4612.0,73.21797110652484,2580.0,2451.0,95.0,129.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Mitchellville city, Tennessee",1600000US4749460,163.0,146.0,89.57055214723927,17.0,3.0,1.8404907975460123,17.647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4539877300613497,23.52941176470588,10.0,6.134969325153374,58.82352941176471,6.0,3.6809815950920246,157.0,96.31901840490798,17.0,10.429447852760736,146.0,89.57055214723927,74.0,63.0,85.13513513513513,11.0,14.864864864864865,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Mount Juliet city, Tennessee",1600000US4750780,39289.0,30290.0,77.095370205401,8999.0,3206.0,8.160044796253404,35.62618068674297,137.0,0.3486981088854387,1.5223913768196466,2018.0,5.1362976914658045,22.42471385709523,12.0,0.030542900048359592,0.1333481497944216,980.0,2.4943368372826997,10.890098899877765,2646.0,6.734709460663289,29.403267029669966,2406.0,6.123851459696098,36883.0,93.8761485403039,9578.0,24.378324721932348,29711.0,75.62167527806766,15090.0,14464.0,95.85155732273029,626.0,4.148442677269715,224.0,0.5701341342360458,178.0,79.46428571428571,0.0,0.0,0.0,0.0,0.0,0.0,178.0,100.0,79.46428571428571,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mount Pleasant city, Tennessee",1600000US4751080,4784.0,3474.0,72.61705685618729,1310.0,897.0,18.75,68.4732824427481,17.0,0.35535117056856186,1.297709923664122,31.0,0.6479933110367893,2.366412213740458,2.0,0.04180602006688963,0.15267175572519084,67.0,1.4005016722408026,5.114503816793893,296.0,6.187290969899665,22.595419847328245,135.0,2.82190635451505,4649.0,97.17809364548495,1344.0,28.093645484949832,3440.0,71.90635451505017,2124.0,1899.0,89.40677966101694,225.0,10.59322033898305,64.0,1.3377926421404682,60.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,93.75,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Murfreesboro city, Tennessee",1600000US4751560,152769.0,97785.0,64.008404846533,54984.0,29799.0,19.50592070380771,54.19576604103011,740.0,0.48439146685518664,1.3458460643096173,5797.0,3.794618018053401,10.543067074057907,103.0,0.06742205552173543,0.187327222464717,6638.0,4.3451223743036875,12.07260293903681,11907.0,7.79412053492528,21.655390659100828,13918.0,9.110487075257415,138851.0,90.88951292474259,57828.0,37.85322938554288,94941.0,62.146770614457125,62905.0,58999.0,93.79063667435021,3906.0,6.2093633256497895,5152.0,3.3724119422134073,1419.0,27.542701863354036,774.0,54.54545454545454,15.02329192546584,43.0,3.0303030303030303,0.8346273291925466,602.0,42.42424242424242,11.684782608695652,0.0,0.0,0.0,3733.0,0.0,2831.0,75.83712831502812,54.94953416149069,0.0,0.0,0.0,0.0,0.0,0.0
"Nashville-Davidson metropolitan government (balance), Tennessee",1600000US4752006,689447.0,380838.0,55.238183645733464,308609.0,169349.0,24.56301934739001,54.8749388384655,3839.0,0.5568230770458062,1.2439689056378784,27375.0,3.9705735176162924,8.870447718634258,318.0,0.04612392250600844,0.10304300911509386,55554.0,8.057762235530795,18.00141927163498,52174.0,7.567514254177624,16.906182256512288,96349.0,13.974823300413231,593098.0,86.02517669958677,322050.0,46.711349820943454,367397.0,53.28865017905655,316363.0,290106.0,91.70035686853393,26257.0,8.29964313146607,24718.0,3.5851921902626307,7154.0,28.942471073711467,4378.0,61.1965334078837,17.711788979690912,156.0,2.180598266703942,0.6311190225746419,2421.0,33.841207715963094,9.794481754187231,199.0,2.781660609449259,0.8050813172586778,17564.0,0.8050813172586778,15112.0,86.03962650876792,61.137632494538394,0.0,0.0,0.0,0.0,0.0,0.0
"New Johnsonville city, Tennessee",1600000US4752820,1804.0,1616.0,89.57871396895787,188.0,27.0,1.4966740576496673,14.361702127659576,8.0,0.4434589800443459,4.25531914893617,9.0,0.4988913525498891,4.787234042553192,0.0,0.0,0.0,16.0,0.8869179600886918,8.51063829787234,128.0,7.095343680709535,68.08510638297872,39.0,2.161862527716186,1765.0,97.83813747228382,199.0,11.031042128603104,1605.0,88.9689578713969,790.0,716.0,90.63291139240506,74.0,9.367088607594937,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Nolensville town, Tennessee",1600000US4753460,13829.0,11017.0,79.66591944464531,2812.0,752.0,5.437848000578494,26.742532005689903,13.0,0.09400535107383036,0.46230440967283076,907.0,6.558681032612626,32.25462304409673,11.0,0.07954298937016414,0.39118065433854904,139.0,1.0051341384048016,4.943100995732575,990.0,7.158869043314773,35.206258890469414,705.0,5.097982500542338,13124.0,94.90201749945766,3018.0,21.82370381083231,10811.0,78.17629618916769,4216.0,4089.0,96.9876660341556,127.0,3.0123339658444026,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Oak Hill city, Tennessee",1600000US4754780,4891.0,4520.0,92.41463913310162,371.0,59.0,1.2062972807196892,15.902964959568733,5.0,0.10222858311183806,1.3477088948787064,82.0,1.6765487630341445,22.10242587601078,0.0,0.0,0.0,34.0,0.6951543651604989,9.164420485175203,191.0,3.905131874872214,51.482479784366575,137.0,2.8010631772643633,4754.0,97.19893682273563,411.0,8.40318953179309,4480.0,91.59681046820691,1874.0,1764.0,94.13020277481323,110.0,5.869797225186766,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Pegram town, Tennessee",1600000US4757480,2072.0,1924.0,92.85714285714286,148.0,44.0,2.1235521235521233,29.72972972972973,1.0,0.04826254826254826,0.6756756756756757,8.0,0.3861003861003861,5.405405405405405,0.0,0.0,0.0,24.0,1.1583011583011582,16.216216216216218,71.0,3.4266409266409266,47.97297297297297,59.0,2.8474903474903472,2013.0,97.15250965250965,166.0,8.011583011583012,1906.0,91.98841698841699,849.0,812.0,95.64193168433451,37.0,4.358068315665489,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Pleasant View city, Tennessee",1600000US4759560,4807.0,4294.0,89.32806324110672,513.0,116.0,2.4131474932390264,22.612085769980506,15.0,0.31204493447056375,2.923976608187134,47.0,0.9777407946744331,9.161793372319687,4.0,0.08321198252548366,0.7797270955165692,64.0,1.3313917204077386,12.475633528265107,267.0,5.554399833576035,52.046783625730995,207.0,4.30622009569378,4600.0,95.69377990430623,599.0,12.46099438319118,4208.0,87.53900561680882,1927.0,1810.0,93.92838609237157,117.0,6.0716139076284374,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Portland city, Tennessee",1600000US4760280,13156.0,11051.0,83.99969595621769,2105.0,608.0,4.621465491030709,28.883610451306414,55.0,0.4180602006688963,2.6128266033254155,72.0,0.5472788081483734,3.4204275534441804,2.0,0.015202189115232594,0.09501187648456057,389.0,2.95682578291274,18.47980997624703,979.0,7.441471571906355,46.5083135391924,955.0,7.259045302523563,12201.0,92.74095469747644,2329.0,17.702949224688354,10827.0,82.29705077531165,5084.0,4823.0,94.86624704956726,261.0,5.13375295043273,62.0,0.4712678625722104,10.0,16.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,16.129032258064516,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ridgetop city, Tennessee",1600000US4763140,2155.0,1959.0,90.90487238979118,196.0,32.0,1.4849187935034802,16.3265306122449,7.0,0.3248259860788863,3.571428571428571,16.0,0.7424593967517401,8.16326530612245,2.0,0.09280742459396751,1.0204081632653061,32.0,1.4849187935034802,16.3265306122449,107.0,4.965197215777263,54.59183673469388,66.0,3.062645011600928,2089.0,96.93735498839906,216.0,10.023201856148493,1939.0,89.97679814385151,898.0,857.0,95.43429844097996,41.0,4.565701559020044,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Slayden town, Tennessee",1600000US4769080,170.0,162.0,95.29411764705881,8.0,3.0,1.7647058823529411,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.941176470588235,62.5,2.0,1.1764705882352942,168.0,98.82352941176471,9.0,5.294117647058823,161.0,94.70588235294117,93.0,87.0,93.54838709677419,6.0,6.451612903225806,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Smyrna town, Tennessee",1600000US4769420,53070.0,31255.0,58.893913698888255,21815.0,8664.0,16.325607687959298,39.71579188631675,304.0,0.5728283399283964,1.393536557414623,3115.0,5.869606180516299,14.279165711666284,62.0,0.11682683248539665,0.2842081136832455,4899.0,9.2312040700961,22.45702498280999,4771.0,8.990013190126248,21.870272748109098,8988.0,16.936122102882983,44082.0,83.06387789711701,23342.0,43.983418127002075,29728.0,56.016581872997925,20413.0,19325.0,94.67006319502278,1088.0,5.329936804977221,303.0,0.570944036178632,239.0,78.87788778877888,0.0,0.0,0.0,0.0,0.0,0.0,160.0,66.94560669456067,52.8052805280528,79.0,33.054393305439326,26.072607260726073,64.0,26.072607260726073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Springfield city, Tennessee",1600000US4770500,18782.0,10439.0,55.579810456820354,8343.0,3828.0,20.381216057927805,45.88277597986336,185.0,0.9849856245341284,2.217427783770826,115.0,0.6122883611968906,1.3784010547764594,6.0,0.03194547971462038,0.0719165767709457,2552.0,13.58747737195187,30.588517319908902,1657.0,8.822276647854329,19.860961284909507,4388.0,23.362794164625704,14394.0,76.63720583537429,9092.0,48.40805026088809,9690.0,51.59194973911192,7351.0,6921.0,94.15045572031016,430.0,5.849544279689838,705.0,3.7535938664678947,622.0,88.22695035460994,477.0,76.68810289389067,67.65957446808511,0.0,0.0,0.0,145.0,23.311897106109324,20.56737588652482,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Spring Hill city, Tennessee",1600000US4770580,50005.0,40708.0,81.4078592140786,9297.0,2987.0,5.973402659734027,32.12864364848876,155.0,0.30996900309969005,1.6672044745616867,1098.0,2.195780421957804,11.81026137463698,35.0,0.06999300069993,0.3764655265139292,1291.0,2.581741825817418,13.886199849413789,3731.0,7.461253874612539,40.131225126384855,3933.0,7.865213478652135,46072.0,92.13478652134786,10383.0,20.76392360763924,39622.0,79.23607639236077,17939.0,17211.0,95.94180277607447,728.0,4.058197223925526,266.0,0.531946805319468,232.0,87.21804511278195,0.0,0.0,0.0,38.0,16.379310344827587,14.285714285714285,194.0,83.62068965517241,72.93233082706767,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tennessee Ridge town, Tennessee",1600000US4773460,1332.0,1229.0,92.26726726726727,103.0,18.0,1.3513513513513513,17.475728155339805,7.0,0.5255255255255256,6.796116504854369,1.0,0.07507507507507508,0.9708737864077669,1.0,0.07507507507507508,0.9708737864077669,15.0,1.1261261261261262,14.563106796116504,61.0,4.57957957957958,59.22330097087378,37.0,2.7777777777777777,1295.0,97.22222222222221,114.0,8.558558558558559,1218.0,91.44144144144144,599.0,542.0,90.48414023372288,57.0,9.515859766277128,8.0,0.6006006006006006,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thompson's Station town, Tennessee",1600000US4773900,7485.0,6566.0,87.72211088844355,919.0,193.0,2.578490313961256,21.00108813928183,20.0,0.26720106880427524,2.176278563656148,127.0,1.6967267869071476,13.81936887921654,5.0,0.06680026720106881,0.544069640914037,108.0,1.4428857715430863,11.7519042437432,466.0,6.225784903139613,50.70729053318824,397.0,5.303941215764863,7088.0,94.69605878423513,1047.0,13.987975951903808,6438.0,86.0120240480962,2690.0,2556.0,95.0185873605948,134.0,4.981412639405204,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Vanleer town, Tennessee",1600000US4776860,374.0,350.0,93.58288770053476,24.0,6.0,1.6042780748663104,25.0,0.0,0.0,0.0,2.0,0.53475935828877,8.333333333333332,1.0,0.267379679144385,4.166666666666666,3.0,0.8021390374331552,12.5,12.0,3.2085561497326207,50.0,14.0,3.7433155080213902,360.0,96.2566844919786,34.0,9.090909090909092,340.0,90.9090909090909,166.0,141.0,84.93975903614458,25.0,15.060240963855422,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Watertown city, Tennessee",1600000US4778320,1553.0,1293.0,83.25820991629105,260.0,91.0,5.859626529298133,35.0,9.0,0.5795235028976174,3.4615384615384617,2.0,0.128783000643915,0.7692307692307693,0.0,0.0,0.0,29.0,1.8673535093367677,11.153846153846155,129.0,8.306503541532518,49.61538461538461,58.0,3.7347070186735354,1495.0,96.26529298132647,270.0,17.385705086928528,1283.0,82.61429491307148,624.0,570.0,91.34615384615384,54.0,8.653846153846153,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"Waverly city, Tennessee",1600000US4778560,4297.0,3718.0,86.52548289504306,579.0,284.0,6.6092622760065165,49.05008635578584,12.0,0.27926460321154295,2.072538860103627,23.0,0.5352571561554573,3.9723661485319512,0.0,0.0,0.0,42.0,0.9774261112404002,7.253886010362693,218.0,5.07330695834303,37.65112262521589,144.0,3.351175238538515,4153.0,96.64882476146148,640.0,14.89411217128229,3657.0,85.10588782871771,1915.0,1743.0,91.01827676240208,172.0,8.98172323759791,177.0,4.119152897370258,161.0,90.96045197740112,78.0,48.4472049689441,44.06779661016949,0.0,0.0,0.0,83.0,51.5527950310559,46.89265536723164,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Westmoreland town, Tennessee",1600000US4779420,2718.0,2479.0,91.20676968359088,239.0,36.0,1.3245033112582782,15.062761506276152,6.0,0.22075055187637968,2.510460251046025,26.0,0.9565857247976454,10.87866108786611,0.0,0.0,0.0,25.0,0.919793966151582,10.460251046025103,146.0,5.371596762325239,61.08786610878661,75.0,2.759381898454746,2643.0,97.24061810154525,269.0,9.896983075791024,2449.0,90.10301692420897,1070.0,1002.0,93.64485981308411,68.0,6.355140186915888,104.0,3.8263428991905815,104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
"White Bluff town, Tennessee",1600000US4779980,3862.0,3518.0,91.09269808389435,344.0,24.0,0.6214396685655101,6.976744186046512,20.0,0.5178663904712585,5.813953488372093,15.0,0.38839979285344384,4.3604651162790695,0.0,0.0,0.0,65.0,1.6830657690315898,18.8953488372093,220.0,5.696530295183842,63.95348837209303,134.0,3.469704816157431,3728.0,96.53029518384257,377.0,9.761781460383222,3485.0,90.23821853961678,1597.0,1515.0,94.86537257357546,82.0,5.134627426424546,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,
"White House city, Tennessee",1600000US4780200,12982.0,11378.0,87.6444307502696,1604.0,296.0,2.2800801109228166,18.453865336658353,36.0,0.27730704051763977,2.2443890274314215,152.0,1.170851948852257,9.476309226932669,2.0,0.015405946695424435,0.12468827930174563,241.0,1.8564165767986442,15.024937655860349,877.0,6.755507625943615,54.67581047381545,614.0,4.729625635495301,12368.0,95.27037436450469,1742.0,13.41857957171468,11240.0,86.58142042828531,5039.0,4820.0,95.65389958325065,219.0,4.346100416749355,49.0,0.3774456940378986,49.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
"Scottsville city, Kentucky",1600000US2169114,4299.0,3891.0,90.50942079553384,408.0,98.0,2.279599906955106,24.019607843137255,12.0,0.2791346824842987,2.941176470588235,23.0,0.535008141428239,5.637254901960785,2.0,0.04652244708071644,0.49019607843137253,61.0,1.4189346359618515,14.950980392156863,212.0,4.931379390555944,51.9607843137255,144.0,3.3496161898115844,4155.0,96.65038381018842,451.0,10.490811816701559,3848.0,89.50918818329843,2063.0,1838.0,89.0935530780417,225.0,10.906446921958313,69.0,1.6050244242847174,37.0,53.62318840579711,37.0,100.0,53.62318840579711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Franklin city, Kentucky",1600000US2128918,10176.0,7910.0,77.73191823899371,2266.0,1305.0,12.82429245283019,57.59046778464254,50.0,0.4913522012578616,2.206531332744925,68.0,0.6682389937106918,3.000882612533098,3.0,0.0294811320754717,0.1323918799646955,174.0,1.7099056603773584,7.67872903795234,666.0,6.544811320754718,29.3909973521624,390.0,3.8325471698113205,9786.0,96.16745283018868,2371.0,23.2999213836478,7805.0,76.7000786163522,4353.0,3951.0,90.76498966230187,402.0,9.235010337698139,533.0,5.237814465408805,520.0,97.5609756097561,425.0,81.73076923076923,79.73733583489681,0.0,0.0,0.0,95.0,18.269230769230766,17.823639774859288,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
