NAME,GEO_ID,Population,Male Under 5,Female Under 5,Male 5 to 9,Female 5 to 9,Male 5 to 14,Female 5 to 14,Male 15 to 24,Female 15 to 24,Male 10 to 14,Female 10 to 14,Male 15 to 17,Female 15 to 17,Male 18 to 24,Female 18 to 24,Male 25 to 34,Female 25 to 34,Male 35 to 44,Female 35 to 44,Male 45 to 54,Female 45 to 54,Male 55 to 64,Female 55 to 64,Male 65 to 74,Female 65 to 74,Male 75 to 84,Female 75 to 84,Male 85 and Older,Female 85 and Older,Age:Under 5,Age %:Under 5,Age:5 to 9,Age%:5 to 9,Age:10 to 14,Age%:10 to 14,Age:15 to 17,Age%:15 to 17,Age:18 to 24,Age%:18 to 24,Age:25 to 34,Age%:25 to 34,Age:35 to 44,Age%:35 to 44,Age:45 to 54,Age%:45 to 54,Age:55 to 64,Age%:55 to 64,Age:65 to 74,Age%:65 to 74,Age:75 to 84,Age%:75 to 84,Age:85 and Older,Age%:85 and Older,Age:School Age 5 to 18,Age%:School Age 5 to 18,Age:Under 18,Age%:Under 18,Age:18 to 54,Age%:18 to 54,Age:55 and Older,Age%:55 and Older,Age:65 and Older,Age%:65 and Older,White Alone,White Alone %,Non-White Population: Race,Black or African American Alone,Black or African American Alone %,Black or African American Alone % Non-White Population,American Indian Alaska Native Alone,American Indian Alaska Native Alone %,American Indian Alaska Native Alone % Non-White Population,Asian Alone,Asian Alone %,Asian Alone % Non-White Population,Native Hawaiian Other Pacific Islander Alone,Native Hawaiian Other Pacific Islander Alone %,Native Hawaiian Other Pacific Islander Alone % Non-White Population,Some Other Race Alone,Some Other Race Alone %,Some Other Race Alone % Non-White Population,Two or More Races,Two or More Races %,Two or More Races % Non-White Population,Hispanic or Latino,Hispanic or Latino %,Not Hispanic or Latino,Not Hispanic or Latino %,Minority,Minority %,White Alone Not Hispanic or Latino,White Alone Not Hispanic or Latino %,Total Households,Family Households,Family Households: Married Couple Family,"Household Type%: Family, Married Couple Households",Family Households: Not Married Couple Family,"Household Type%: Family, Not Married Couple Households",Family Households: Not Married Couple: Male no Spouse,Family Households: Not Married Couple: Female no Spouse,Nonfamily Households,Nonfamily Households: Householder Alone,"Household Type%: Nonfamily, Householder Alone",Nonfamily Households: Householder not Alone,"Household Type%: Nonfamily, Householder Not Alone",Average Household Size,Occupancy:Total Households,Occupancy:Occupied Units,Occupancy%:Occupied Units,Occupancy:Vacant Units,Occupancy%:Vacant Units,Tenure:Total Households,Tenure:Owners,Tenure%:Owners,Tenure:Renters,Tenure%:Renters
"Burns town, Tennessee",1600000US4709880,1468.0,42.0,48.0,63.0,49.0,113.0,107.0,66.0,77.0,50.0,58.0,26.0,24.0,40.0,53.0,86.0,91.0,116.0,118.0,112.0,109.0,67.0,93.0,63.0,67.0,35.0,34.0,8.0,16.0,90.0,6.130790190735695,112.0,7.629427792915531,108.0,7.3569482288828345,50.0,3.4059945504087197,93.0,6.335149863760218,177.0,12.057220708446867,234.0,15.940054495912806,225.0,15.326975476839236,160.0,10.899182561307901,130.0,8.85558583106267,69.0,4.700272479564033,24.0,1.6348773841961852,270.0,18.392370572207085,360.0,24.52316076294278,725.0,49.38692098092643,383.0,26.08991825613079,223.0,15.190735694822887,1411.0,96.11716621253406,57.0,23.0,1.5667574931880108,40.35087719298245,5.0,0.3405994550408719,8.771929824561402,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.6811989100817438,17.543859649122805,19.0,1.2942779291553135,33.33333333333333,27.0,1.8392370572207086,1441.0,98.16076294277929,74.0,5.040871934604905,1394.0,0.9495912806539509,586.0,404.0,308.0,52.55972696245734,96.0,16.38225255972696,25.0,71.0,182.0,142.0,24.2320819112628,40.0,6.825938566552901,2.51,636.0,586.0,92.13836477987421,50.0,7.861635220125786,586.0,412.0,70.30716723549489,174.0,29.692832764505116
"Hendersonville city, Tennessee",1600000US4733280,51372.0,1670.0,1614.0,1881.0,1877.0,3846.0,3833.0,3137.0,2904.0,1965.0,1956.0,1190.0,1099.0,1947.0,1805.0,2931.0,3191.0,3801.0,4054.0,3787.0,3946.0,2873.0,3213.0,1789.0,2052.0,758.0,1189.0,213.0,571.0,3284.0,6.392587401697422,3758.0,7.315269018142178,3921.0,7.632562485400607,2289.0,4.455734641438916,3752.0,7.303589504009967,6122.0,11.916997586233746,7855.0,15.290430584754342,7747.0,15.080199330374523,6086.0,11.846920501440474,3841.0,7.476835630304446,1947.0,3.7900023359028263,784.0,1.5261231799423811,9968.0,19.403566144981703,13252.0,25.796153546679122,25462.0,49.56396480573075,12658.0,24.639881647590126,6572.0,12.792961146149654,45537.0,88.64167250642373,5835.0,3225.0,6.277738846064004,55.26992287917738,168.0,0.3270263957019388,2.879177377892031,812.0,1.5806275792260376,13.916023993144815,35.0,0.06813049910457059,0.5998286203941731,622.0,1.2107762983726544,10.65981148243359,973.0,1.8940278751070623,16.67523564695801,1860.0,3.6206493809857507,49512.0,96.37935061901425,6894.0,13.419761737911703,44478.0,0.8658023826208829,20111.0,14239.0,11203.0,55.705832628909555,3036.0,15.096216001193378,789.0,2247.0,5872.0,4898.0,24.35483068967232,974.0,4.843120680224752,2.55,21543.0,20111.0,93.35282922527038,1432.0,6.64717077472961,20111.0,14311.0,71.16006165779922,5800.0,28.83993834220079
"Kingston Springs town, Tennessee",1600000US4739660,2756.0,68.0,49.0,102.0,98.0,204.0,195.0,190.0,153.0,102.0,97.0,75.0,59.0,115.0,94.0,138.0,116.0,169.0,216.0,268.0,291.0,216.0,213.0,94.0,89.0,33.0,40.0,4.0,10.0,117.0,4.245283018867925,200.0,7.256894049346879,199.0,7.220609579100145,134.0,4.862119013062409,209.0,7.583454281567489,254.0,9.216255442670537,385.0,13.969521044992744,460.0,16.69085631349782,429.0,15.566037735849056,183.0,6.640058055152395,73.0,2.648766328011611,14.0,0.5079825834542816,533.0,19.339622641509436,650.0,23.58490566037736,1407.0,51.0522496371553,699.0,25.362844702467346,270.0,9.796806966618288,2669.0,96.84325108853412,87.0,30.0,1.0885341074020318,34.48275862068966,3.0,0.10885341074020319,3.4482758620689653,13.0,0.4716981132075472,14.942528735632186,0.0,0.0,0.0,21.0,0.7619738751814223,24.137931034482758,20.0,0.7256894049346879,22.988505747126435,46.0,1.6690856313497822,2710.0,98.33091436865021,116.0,4.2089985486211905,2640.0,0.9579100145137881,1031.0,789.0,650.0,63.04558680892337,139.0,13.482056256062075,43.0,96.0,242.0,183.0,17.749757516973812,59.0,5.722599418040737,2.67,1083.0,1031.0,95.19852262234534,52.0,4.801477377654663,1031.0,874.0,84.77206595538313,157.0,15.227934044616878
"Lafayette city, Tennessee",1600000US4740160,4474.0,173.0,155.0,131.0,139.0,260.0,296.0,302.0,299.0,129.0,157.0,81.0,84.0,221.0,215.0,267.0,279.0,232.0,239.0,266.0,290.0,232.0,267.0,166.0,294.0,117.0,198.0,32.0,110.0,328.0,7.331247206079571,270.0,6.034868126955744,286.0,6.3924899418864545,165.0,3.6879749664729546,436.0,9.745194456861869,546.0,12.203844434510506,471.0,10.527492177022799,522.0,11.66741171211444,499.0,11.153330353151542,460.0,10.281627179257935,315.0,7.040679481448368,142.0,3.173893607510058,721.0,16.115333035315153,1049.0,23.446580241394724,2009.0,44.90388913723737,1416.0,31.649530621367905,917.0,20.49620026821636,4309.0,96.31202503352705,165.0,22.0,0.49172999552972735,13.333333333333334,12.0,0.2682163611980331,7.2727272727272725,22.0,0.49172999552972735,13.333333333333334,0.0,0.0,0.0,64.0,1.430487259722843,38.78787878787879,45.0,1.005811354492624,27.27272727272727,200.0,4.470272686633884,4274.0,95.52972731336612,286.0,6.3924899418864545,4188.0,0.9360751005811354,1891.0,1149.0,782.0,41.35378106821788,367.0,19.407720782654682,90.0,277.0,742.0,667.0,35.27234267583289,75.0,3.9661554732945534,2.29,2142.0,1891.0,88.28197945845004,251.0,11.718020541549953,1891.0,1050.0,55.52617662612375,841.0,44.47382337387625
"La Vergne city, Tennessee",1600000US4741200,32588.0,1434.0,1410.0,1513.0,1435.0,3009.0,2855.0,2135.0,2080.0,1496.0,1420.0,862.0,816.0,1273.0,1264.0,2645.0,3013.0,2725.0,2830.0,2067.0,2163.0,1233.0,1284.0,538.0,645.0,189.0,231.0,31.0,71.0,2844.0,8.727138824107033,2948.0,9.046274702344421,2916.0,8.948079047502148,1678.0,5.149134650791702,2537.0,7.785074260463974,5658.0,17.362219221799435,5555.0,17.04615195777587,4888.0,14.999386277157237,2517.0,7.723701976187554,1183.0,3.6301706149502886,420.0,1.288817969804836,102.0,0.3129986498097459,7542.0,23.143488400638272,10386.0,31.870627224745306,17980.0,55.17368356450228,4222.0,12.955689210752425,1705.0,5.231987234564871,20529.0,62.995581195532104,12059.0,7491.0,22.986989075733398,62.119578737872125,113.0,0.34675340616177736,0.9370594576664731,1060.0,3.252731066650301,8.790115266605856,27.0,0.08285258377316804,0.22389916245128122,2357.0,7.232723701976187,19.54556762583962,1011.0,3.1023689701730697,8.38377974956464,4239.0,13.007855652387383,28349.0,86.99214434761262,13573.0,41.65030072419296,19015.0,0.5834969927580704,10916.0,8436.0,5840.0,53.499450348112866,2596.0,23.781604983510444,747.0,1849.0,2480.0,1882.0,17.24074752656651,598.0,5.478197141810187,2.98,11612.0,10916.0,94.00620048225973,696.0,5.9937995177402685,10916.0,8453.0,77.4367900329791,2463.0,22.563209967020885
"Lebanon city, Tennessee",1600000US4741520,26190.0,1011.0,948.0,940.0,916.0,1809.0,1730.0,1815.0,1790.0,869.0,814.0,463.0,437.0,1352.0,1353.0,1710.0,1835.0,1705.0,1716.0,1632.0,1855.0,1346.0,1510.0,884.0,1139.0,451.0,778.0,139.0,387.0,1959.0,7.479954180985109,1856.0,7.086674303169148,1683.0,6.426116838487972,900.0,3.436426116838488,2705.0,10.328369606720123,3545.0,13.535700649102711,3421.0,13.062237495227185,3560.0,13.592974417716686,2856.0,10.904925544100802,2023.0,7.724322260404734,1229.0,4.692630775105002,526.0,2.0084001527300495,4439.0,16.949217258495608,6398.0,24.42917143948072,13158.0,50.24054982817869,6634.0,25.330278732340588,3778.0,14.425353188239786,21143.0,80.72928598701795,5047.0,3138.0,11.981672394043528,62.17554983158312,73.0,0.27873234058801066,1.4464038042401426,340.0,1.2982054219167622,6.736675252625322,7.0,0.026727758686521573,0.13869625520110956,916.0,3.4975181366933943,18.149395680602336,573.0,2.187857961053837,11.353279175747968,1630.0,6.223749522718594,24560.0,93.77625047728141,5670.0,21.649484536082475,20520.0,0.7835051546391752,10130.0,6679.0,4561.0,45.02467917077986,2118.0,20.908193484698913,479.0,1639.0,3451.0,2839.0,28.025666337611057,612.0,6.0414610069101675,2.48,11030.0,10130.0,91.84043517679056,900.0,8.159564823209429,10130.0,5895.0,58.19348469891412,4235.0,41.80651530108588
"McEwen city, Tennessee",1600000US4744840,1750.0,65.0,50.0,74.0,76.0,132.0,132.0,107.0,111.0,58.0,56.0,36.0,36.0,71.0,75.0,94.0,110.0,94.0,130.0,111.0,103.0,96.0,113.0,72.0,93.0,45.0,64.0,8.0,20.0,115.0,6.571428571428571,150.0,8.571428571428571,114.0,6.514285714285714,72.0,4.114285714285714,146.0,8.342857142857143,204.0,11.657142857142858,224.0,12.8,197.0,11.257142857142858,209.0,11.942857142857143,165.0,9.428571428571429,109.0,6.228571428571429,28.0,1.6,336.0,19.2,451.0,25.771428571428572,788.0,45.02857142857143,511.0,29.2,302.0,17.257142857142856,1719.0,98.22857142857143,31.0,1.0,0.05714285714285715,3.225806451612903,5.0,0.2857142857142857,16.129032258064516,4.0,0.2285714285714286,12.903225806451612,0.0,0.0,0.0,4.0,0.2285714285714286,12.903225806451612,17.0,0.9714285714285713,54.83870967741935,12.0,0.6857142857142857,1738.0,99.31428571428572,36.0,2.057142857142857,1714.0,0.9794285714285714,717.0,478.0,327.0,45.60669456066946,151.0,21.05997210599721,39.0,112.0,239.0,207.0,28.870292887029287,32.0,4.463040446304045,2.44,791.0,717.0,90.64475347661188,74.0,9.355246523388116,717.0,481.0,67.08507670850767,236.0,32.91492329149233
"Millersville city, Tennessee",1600000US4748980,6440.0,236.0,244.0,234.0,219.0,459.0,456.0,414.0,368.0,225.0,237.0,146.0,125.0,268.0,243.0,507.0,514.0,492.0,484.0,478.0,507.0,375.0,373.0,167.0,177.0,66.0,75.0,17.0,31.0,480.0,7.453416149068323,453.0,7.03416149068323,462.0,7.173913043478261,271.0,4.208074534161491,511.0,7.934782608695652,1021.0,15.854037267080745,976.0,15.15527950310559,999.0,15.512422360248449,748.0,11.614906832298137,344.0,5.341614906832298,141.0,2.18944099378882,48.0,0.7453416149068323,1186.0,18.41614906832298,1666.0,25.869565217391305,3493.0,54.23913043478261,1281.0,19.891304347826086,533.0,8.27639751552795,5854.0,90.90062111801242,586.0,259.0,4.021739130434782,44.19795221843004,20.0,0.3105590062111801,3.4129692832764507,49.0,0.7608695652173914,8.361774744027302,7.0,0.10869565217391304,1.1945392491467577,126.0,1.956521739130435,21.501706484641637,125.0,1.9409937888198756,21.331058020477816,321.0,4.984472049689441,6119.0,95.01552795031057,762.0,11.832298136645964,5678.0,0.8816770186335404,2475.0,1746.0,1319.0,53.292929292929294,427.0,17.252525252525253,126.0,301.0,729.0,571.0,23.07070707070707,158.0,6.383838383838383,2.6,2669.0,2475.0,92.73136005994755,194.0,7.268639940052454,2475.0,1805.0,72.92929292929293,670.0,27.070707070707073
"Mitchellville city, Tennessee",1600000US4749460,189.0,12.0,7.0,7.0,6.0,12.0,9.0,10.0,9.0,5.0,3.0,5.0,2.0,5.0,7.0,12.0,12.0,14.0,10.0,20.0,10.0,14.0,13.0,7.0,11.0,3.0,3.0,0.0,1.0,19.0,10.052910052910052,13.0,6.878306878306878,8.0,4.232804232804233,7.0,3.7037037037037033,12.0,6.349206349206349,24.0,12.698412698412698,24.0,12.698412698412698,24.0,12.698412698412698,27.0,14.285714285714285,18.0,9.523809523809524,6.0,3.1746031746031744,1.0,0.5291005291005291,28.0,14.814814814814813,47.0,24.867724867724867,90.0,47.61904761904761,52.0,27.513227513227513,25.0,13.227513227513226,185.0,97.88359788359789,4.0,3.0,1.5873015873015872,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5291005291005291,25.0,0.0,0.0,0.0,6.0,3.1746031746031744,183.0,96.82539682539682,10.0,5.291005291005291,179.0,0.9470899470899471,64.0,51.0,40.0,62.5,11.0,17.1875,6.0,5.0,13.0,13.0,20.3125,0.0,0.0,2.95,76.0,64.0,84.21052631578947,12.0,15.789473684210526,64.0,48.0,75.0,16.0,25.0
"Mount Juliet city, Tennessee",1600000US4750780,23671.0,936.0,928.0,993.0,1009.0,1934.0,1942.0,1305.0,1244.0,941.0,933.0,512.0,538.0,793.0,706.0,1474.0,1777.0,1998.0,2186.0,1700.0,1818.0,1108.0,1250.0,624.0,686.0,226.0,333.0,58.0,144.0,1864.0,7.874614507202907,2002.0,8.457606353766211,1874.0,7.9168602931857555,1050.0,4.435807528199062,1499.0,6.332643318828947,3251.0,13.734105023023954,4184.0,17.675636855223694,3816.0,16.120991931054878,2358.0,9.961556334755608,1310.0,5.534197963753116,559.0,2.3615394364412152,202.0,0.8533648768535339,4926.0,20.81027417515103,6790.0,28.684888682353936,12452.0,52.6044527058426,4429.0,18.71065861180347,2071.0,8.749102277047864,20575.0,86.9207046597102,3096.0,1587.0,6.704406235478011,51.259689922480625,103.0,0.4351315956233366,3.3268733850129197,584.0,2.4671539013983357,18.863049095607234,12.0,0.050694943179417855,0.3875968992248062,337.0,1.4236829876219848,10.88501291989664,473.0,1.9982256769887203,15.277777777777779,785.0,3.316294199653585,22886.0,96.68370580034642,3492.0,14.752228465210596,20179.0,0.8524777153478941,8562.0,6674.0,5320.0,62.13501518336837,1354.0,15.814062135015183,346.0,1008.0,1888.0,1538.0,17.963092735342208,350.0,4.087829946274235,2.75,9046.0,8562.0,94.64956887021889,484.0,5.350431129781119,8562.0,6908.0,80.68208362532118,1654.0,19.317916374678816
"Mount Pleasant city, Tennessee",1600000US4751080,4561.0,153.0,145.0,163.0,149.0,334.0,293.0,295.0,295.0,171.0,144.0,113.0,96.0,182.0,199.0,234.0,267.0,281.0,327.0,313.0,365.0,259.0,311.0,152.0,224.0,79.0,150.0,23.0,61.0,298.0,6.533654900241174,312.0,6.840605130453847,315.0,6.906380179785135,209.0,4.5823284367463275,381.0,8.35343126507345,501.0,10.984433238324929,608.0,13.330409997807498,646.0,14.163560622670468,570.0,12.49725937294453,376.0,8.243806182854637,229.0,5.020828765621574,84.0,1.8417013812760359,836.0,18.32931374698531,1134.0,24.862968647226484,2168.0,47.53343565007674,1259.0,27.603595702696776,689.0,15.10633632975225,3454.0,75.7290067967551,1107.0,945.0,20.719140539355404,85.36585365853658,16.0,0.35080026310019735,1.4453477868112015,11.0,0.24117518088138568,0.9936766034327009,2.0,0.04385003288752467,0.18066847335140018,32.0,0.7016005262003947,2.890695573622403,101.0,2.2144266608199956,9.123757904245709,90.0,1.9732514799386098,4471.0,98.02674852006139,1141.0,25.016443762332823,3420.0,0.7498355623766718,1838.0,1222.0,742.0,40.369967355821544,480.0,26.115342763873777,111.0,369.0,616.0,534.0,29.053318824809576,82.0,4.461371055495103,2.44,2126.0,1838.0,86.45343367826905,288.0,13.54656632173095,1838.0,1165.0,63.384113166485314,673.0,36.615886833514686
"Murfreesboro city, Tennessee",1600000US4751560,108755.0,3844.0,3853.0,3684.0,3494.0,7062.0,6801.0,12317.0,11983.0,3378.0,3307.0,2027.0,1961.0,10290.0,10022.0,9530.0,8961.0,7056.0,7163.0,5937.0,6487.0,4126.0,4762.0,2136.0,2724.0,1102.0,1742.0,312.0,857.0,7697.0,7.07737575283895,7178.0,6.6001563146522,6685.0,6.146843823272493,3988.0,3.666957841018804,20312.0,18.676842444025564,18491.0,17.00243666957841,14219.0,13.074341409590366,13543.0,12.452760792607236,8888.0,8.172497816192358,4860.0,4.468760057008874,2844.0,2.6150521815088963,1169.0,1.074893108362834,17851.0,16.413957978943497,25548.0,23.491333731782447,65446.0,60.17746310514459,17761.0,16.331203163072963,8873.0,8.158705346880604,82240.0,75.61951174658637,26515.0,16510.0,15.18091122247253,62.26664152366585,378.0,0.3475702266562457,1.4256081463322647,3658.0,3.3635235161601766,13.795964548368847,47.0,0.04321640384350145,0.17725815576089005,3039.0,2.7943542825617214,11.4614369224967,2883.0,2.6509126017194613,10.873090703375448,6453.0,5.933520297917337,102302.0,94.06647970208266,29284.0,26.92657808836375,79471.0,0.7307342191163625,41940.0,25108.0,17715.0,42.238912732474965,7393.0,17.6275631855031,1908.0,5485.0,16832.0,11442.0,27.28183118741059,5390.0,12.85169289461135,2.49,45500.0,41940.0,92.17582417582418,3560.0,7.824175824175825,41940.0,22474.0,53.586075345732,19466.0,46.413924654268
"Nashville-Davidson metropolitan government (balance), Tennessee",1600000US4752006,601222.0,22116.0,21060.0,18154.0,17813.0,34724.0,33490.0,44209.0,46471.0,16570.0,15677.0,9727.0,9392.0,34482.0,37079.0,54452.0,56089.0,41897.0,40641.0,39279.0,41691.0,30138.0,33462.0,14415.0,18471.0,7665.0,12517.0,2399.0,6036.0,43176.0,7.181373935085543,35967.0,5.982316016379973,32247.0,5.3635761831736035,19119.0,3.1800233524388664,71561.0,11.902591721527155,110541.0,18.386053737221857,82538.0,13.728373213222403,83588.0,13.903017520982267,63600.0,10.578455212883094,32886.0,5.469859719038891,20182.0,3.3568299230567074,8435.0,1.402975939004228,87333.0,14.52591555199244,130509.0,21.707289487077986,345610.0,57.48458971893909,125103.0,20.80812079398292,61503.0,10.229665581099827,363611.0,60.47865846559175,237611.0,170907.0,28.426604482204574,71.9272255914078,2047.0,0.3404732361756556,0.8614921026383459,18641.0,3.100518610430091,7.845175517968444,376.0,0.06253929496924597,0.15824183223840646,30431.0,5.061524694705117,12.807067012890819,15209.0,2.529681215923569,6.4007979428561805,60390.0,10.044542614874373,540832.0,89.95545738512563,262440.0,43.651097265236466,338782.0,0.5634890273476353,249002.0,138023.0,89480.0,35.93545433370013,48543.0,19.495024136352317,11455.0,37088.0,110979.0,86761.0,34.84349523297002,24218.0,9.726026296977535,2.31,272622.0,249002.0,91.33598902509702,23620.0,8.664010974902979,249002.0,137843.0,55.35818989405708,111159.0,44.64181010594292
"New Johnsonville city, Tennessee",1600000US4752820,1951.0,54.0,41.0,59.0,84.0,147.0,153.0,113.0,122.0,88.0,69.0,54.0,51.0,59.0,71.0,99.0,103.0,129.0,125.0,125.0,146.0,125.0,147.0,109.0,99.0,43.0,50.0,8.0,13.0,95.0,4.86929779600205,143.0,7.329574577139929,157.0,8.04715530497181,105.0,5.381855458739109,130.0,6.663249615581752,202.0,10.35366478728857,254.0,13.018964633521271,275.0,14.095335725269093,272.0,13.941568426447976,208.0,10.661199384930804,93.0,4.766786263454638,21.0,1.0763710917478215,405.0,20.758585340850846,500.0,25.627883136852898,857.0,43.926191696565866,594.0,30.44592516658124,322.0,16.504356740133268,1860.0,95.33572526909278,91.0,18.0,0.9226037929267042,19.78021978021978,16.0,0.8200922603792926,17.582417582417584,2.0,0.10251153254741158,2.197802197802198,1.0,0.05125576627370579,1.098901098901099,22.0,1.1276268580215274,24.175824175824175,32.0,1.6401845207585852,35.16483516483517,51.0,2.6140440799589952,1900.0,97.385955920041,115.0,5.894413121476166,1836.0,0.9410558687852384,765.0,576.0,438.0,57.25490196078431,138.0,18.03921568627451,45.0,93.0,189.0,160.0,20.915032679738562,29.0,3.7908496732026142,2.55,852.0,765.0,89.7887323943662,87.0,10.211267605633804,765.0,618.0,80.7843137254902,147.0,19.215686274509807
"Vanleer town, Tennessee",1600000US4776860,395.0,20.0,11.0,18.0,11.0,31.0,24.0,25.0,32.0,13.0,13.0,9.0,9.0,16.0,23.0,20.0,19.0,21.0,30.0,42.0,32.0,25.0,20.0,16.0,13.0,4.0,7.0,0.0,3.0,31.0,7.848101265822785,29.0,7.341772151898734,26.0,6.582278481012659,18.0,4.556962025316456,39.0,9.873417721518987,39.0,9.873417721518987,51.0,12.91139240506329,53.0,13.41772151898734,45.0,11.39240506329114,29.0,7.341772151898734,11.0,2.7848101265822782,3.0,0.7594936708860759,73.0,18.48101265822785,104.0,26.329113924050635,203.0,51.392405063291136,88.0,22.278481012658226,43.0,10.886075949367088,393.0,99.49367088607595,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5063291139240507,100.0,2.0,0.5063291139240507,393.0,99.49367088607595,4.0,1.0126582278481013,391.0,0.9898734177215189,144.0,100.0,70.0,48.61111111111111,30.0,20.833333333333336,10.0,20.0,44.0,33.0,22.916666666666664,11.0,7.638888888888889,2.74,170.0,144.0,84.70588235294117,26.0,15.294117647058824,144.0,94.0,65.27777777777779,50.0,34.72222222222222
"Watertown city, Tennessee",1600000US4778320,1477.0,54.0,45.0,67.0,67.0,129.0,121.0,96.0,91.0,62.0,54.0,41.0,30.0,55.0,61.0,92.0,110.0,85.0,97.0,99.0,110.0,69.0,87.0,44.0,62.0,23.0,39.0,7.0,17.0,99.0,6.702775897088693,134.0,9.07244414353419,116.0,7.8537576167907925,71.0,4.807041299932295,116.0,7.8537576167907925,202.0,13.676371022342588,182.0,12.322274881516588,195.0,13.202437373053485,156.0,10.561949898442789,106.0,7.176709546377793,62.0,4.197698036560596,24.0,1.6249153689911984,321.0,21.73324306025728,420.0,28.436018957345972,709.0,48.00270819228165,348.0,23.561272850372376,192.0,12.999322951929587,1346.0,91.13067027758972,131.0,84.0,5.687203791469194,64.12213740458014,5.0,0.3385240352064997,3.816793893129771,1.0,0.06770480704129993,0.7633587786259541,0.0,0.0,0.0,13.0,0.8801624915368992,9.923664122137405,28.0,1.8957345971563981,21.374045801526716,43.0,2.911306702775897,1434.0,97.08869329722411,159.0,10.765064319566688,1318.0,0.8923493568043331,561.0,390.0,264.0,47.05882352941176,126.0,22.459893048128343,29.0,97.0,171.0,141.0,25.13368983957219,30.0,5.347593582887701,2.63,603.0,561.0,93.03482587064677,42.0,6.965174129353234,561.0,388.0,69.16221033868094,173.0,30.83778966131907
"Waverly city, Tennessee",1600000US4778560,4105.0,127.0,131.0,124.0,125.0,240.0,251.0,232.0,229.0,116.0,126.0,75.0,74.0,157.0,155.0,252.0,243.0,255.0,244.0,247.0,291.0,221.0,282.0,178.0,220.0,109.0,209.0,43.0,101.0,258.0,6.285018270401949,249.0,6.065773447015834,242.0,5.895249695493301,149.0,3.6297198538367845,312.0,7.600487210718636,495.0,12.058465286236297,499.0,12.15590742996346,546.0,13.300852618757613,503.0,12.25334957369062,398.0,9.695493300852618,318.0,7.746650426309379,144.0,3.5079171741778317,640.0,15.590742996345918,898.0,21.87576126674787,1844.0,44.920828258221675,1363.0,33.203410475030445,860.0,20.95006090133983,3666.0,89.30572472594397,439.0,324.0,7.892813641900122,73.80410022779044,14.0,0.341047503045067,3.189066059225513,12.0,0.292326431181486,2.733485193621868,0.0,0.0,0.0,30.0,0.730816077953715,6.83371298405467,59.0,1.4372716199756395,13.439635535307518,89.0,2.168087697929354,4016.0,97.83191230207065,475.0,11.571254567600487,3630.0,0.8842874543239951,1685.0,1078.0,760.0,45.103857566765576,318.0,18.87240356083086,79.0,239.0,607.0,539.0,31.98813056379822,68.0,4.035608308605341,2.36,1877.0,1685.0,89.77091102823654,192.0,10.229088971763451,1685.0,1072.0,63.62017804154303,613.0,36.37982195845698
"Westmoreland town, Tennessee",1600000US4779420,2206.0,82.0,81.0,94.0,89.0,187.0,183.0,132.0,141.0,93.0,94.0,32.0,47.0,100.0,94.0,131.0,151.0,145.0,134.0,126.0,139.0,105.0,130.0,69.0,98.0,28.0,77.0,13.0,54.0,163.0,7.388939256572982,183.0,8.29555757026292,187.0,8.476881233000906,79.0,3.5811423390752495,194.0,8.794197642792383,282.0,12.783318223028106,279.0,12.647325475974613,284.0,12.8739800543971,235.0,10.652765185856754,167.0,7.57026291931097,105.0,4.759746146872167,67.0,3.0371713508612874,449.0,20.353581142339074,612.0,27.742520398912056,1020.0,46.23753399818676,574.0,26.019945602901178,339.0,15.367180417044423,2149.0,97.41613780598368,57.0,7.0,0.3173164097914778,12.280701754385964,8.0,0.3626473254759746,14.035087719298245,4.0,0.1813236627379873,7.017543859649122,1.0,0.04533091568449683,1.7543859649122806,12.0,0.543970988213962,21.052631578947366,25.0,1.1332728921124207,43.859649122807014,27.0,1.2239347234814144,2179.0,98.7760652765186,70.0,3.1731640979147784,2136.0,0.9682683590208522,806.0,554.0,385.0,47.76674937965261,169.0,20.967741935483872,48.0,121.0,252.0,222.0,27.543424317617866,30.0,3.722084367245657,2.62,924.0,806.0,87.22943722943724,118.0,12.770562770562771,806.0,506.0,62.779156327543426,300.0,37.220843672456574
